pitch control
time,pitch\_input,pitch\_setpoint,elevator\_angle\_output,
seconds,rad,rad,rad,
5973.58166265, -0.04100000, -0.03130000,  0.17020000,
5973.68167663, -0.04170000, -0.03190000,  0.18110000,
5973.78175735, -0.04240000, -0.03070000,  0.18650000,
5973.88196397, -0.04290000, -0.03190000,  0.17590000,
5973.98158836, -0.04320000, -0.02790000,  0.18280000,
5974.08190870, -0.04360000, -0.02790000,  0.17760000,
5974.18172979, -0.04380000, -0.02900000,  0.15180000,
5974.28220892, -0.04350000, -0.02900000,  0.14290000,
5974.38256669, -0.04350000, -0.03190000,  0.11840000,
5974.48182178, -0.04330000, -0.03240000,  0.11820000,
5974.58167624, -0.04300000, -0.03070000,  0.12430000,
5974.68165660, -0.04270000, -0.03120000,  0.12170000,
5974.78169918, -0.04250000, -0.03180000,  0.11660000,
5974.88165283, -0.04210000, -0.03180000,  0.11910000,
5974.98172140, -0.04190000, -0.03060000,  0.12160000,
5975.08172631, -0.04170000, -0.03300000,  0.11120000,
5975.18175554, -0.04150000, -0.03290000,  0.11270000,
5975.28156948, -0.04140000, -0.02960000,  0.13340000,
5975.38159680, -0.04140000, -0.02960000,  0.13630000,
5975.48160863, -0.04130000, -0.03130000,  0.14100000,
5975.58187008, -0.04150000, -0.03470000,  0.12780000,
5975.68171525, -0.04150000, -0.03470000,  0.12920000,
5975.78167534, -0.04160000, -0.03420000,  0.12790000,
5975.88164568, -0.04150000, -0.03240000,  0.13270000,
5975.98168731, -0.04150000, -0.03130000,  0.11920000,
5976.08170247, -0.04130000, -0.03470000,  0.09020000,
5976.18166161, -0.04100000, -0.03130000,  0.09860000,
5976.28167009, -0.04050000, -0.03580000,  0.08750000,
5976.38188338, -0.04010000, -0.03130000,  0.11100000,
5976.48160791, -0.04000000, -0.03470000,  0.10370000,
5976.58153296, -0.03990000, -0.03340000,  0.10870000,
5976.68197155, -0.03990000, -0.03230000,  0.12620000,
5976.78203678, -0.04010000, -0.03230000,  0.13520000,
5976.88173723, -0.04040000, -0.03340000,  0.14370000,
5976.98166084, -0.04090000, -0.03070000,  0.17010000,
5977.08205223, -0.04160000, -0.03300000,  0.16740000,
5977.18164563, -0.04210000, -0.03300000,  0.15840000,
5977.28163791, -0.04250000, -0.03310000,  0.14730000,
5977.38173985, -0.04270000, -0.03080000,  0.14550000,
5977.48168755, -0.04270000, -0.03250000,  0.12640000,
5977.58173776, -0.04230000, -0.03200000,  0.11300000,
5977.68166423, -0.04180000, -0.02970000,  0.10760000,
5977.78160834, -0.04100000, -0.03200000,  0.08120000,
5977.88191652, -0.04030000, -0.02860000,  0.09890000,
5977.98165011, -0.03980000, -0.02860000,  0.10600000,
5978.08162212, -0.03930000, -0.03140000,  0.11190000,
5978.18165064, -0.03950000, -0.03080000,  0.14570000,
5978.28171444, -0.04010000, -0.03080000,  0.16740000,
5978.38188839, -0.04100000, -0.03080000,  0.18160000,
5978.48167157, -0.04170000, -0.02910000,  0.18650000,
5978.58223176, -0.04210000, -0.03090000,  0.15650000,
5978.68161678, -0.04220000, -0.02930000,  0.14310000,
5978.78163505, -0.04200000, -0.03040000,  0.11260000,
5978.88203645, -0.04160000, -0.03040000,  0.10370000,
5978.98169851, -0.04120000, -0.03040000,  0.09920000,
5979.08166504, -0.04070000, -0.02980000,  0.10700000,
5979.18189025, -0.04020000, -0.03100000,  0.11090000,
5979.28183079, -0.04040000, -0.03100000,  0.13990000,
5979.38222337, -0.04080000, -0.03100000,  0.16170000,
5979.48170280, -0.04160000, -0.03090000,  0.17410000,
5979.58167386, -0.04240000, -0.03100000,  0.18090000,
5979.68178058, -0.04310000, -0.03150000,  0.17820000,
5979.78174520, -0.04380000, -0.03150000,  0.16740000,
5979.88167214, -0.04410000, -0.03030000,  0.15820000,
5979.98169184, -0.04400000, -0.03030000,  0.12860000,
5980.08179569, -0.04360000, -0.03020000,  0.10940000,
5980.18160272, -0.04280000, -0.03020000,  0.09280000,
5980.28159952, -0.04220000, -0.03010000,  0.09180000,
5980.38182044, -0.04120000, -0.03010000,  0.08970000,
5980.48179245, -0.04060000, -0.03020000,  0.09430000,
5980.58163404, -0.04010000, -0.03020000,  0.10620000,
5980.68191099, -0.04020000, -0.03070000,  0.13550000,
5980.78166652, -0.04050000, -0.02950000,  0.15650000,
5980.88160253, -0.04090000, -0.02890000,  0.17640000,
5980.98198414, -0.04140000, -0.03000000,  0.17270000,
5981.08166552, -0.04210000, -0.03050000,  0.16190000,
5981.18167448, -0.04220000, -0.03050000,  0.13860000,
5981.28170037, -0.04190000, -0.03050000,  0.12080000,
5981.38172293, -0.04160000, -0.03050000,  0.10750000,
5981.48166323, -0.04120000, -0.02940000,  0.10740000,
5981.58201480, -0.04070000, -0.02990000,  0.10170000,
5981.68167424, -0.04030000, -0.02990000,  0.11560000,
5981.78161550, -0.04010000, -0.03000000,  0.13190000,
5981.88172555, -0.04030000, -0.02940000,  0.15310000,
5981.98170304, -0.04080000, -0.02940000,  0.16710000,
5982.08162475, -0.04130000, -0.02990000,  0.17760000,
5982.18164897, -0.04190000, -0.02870000,  0.17650000,
5982.28168249, -0.04210000, -0.02880000,  0.16300000,
5982.38171291, -0.04200000, -0.02930000,  0.14050000,
5982.48168445, -0.04160000, -0.03040000,  0.12100000,
5982.58163595, -0.04130000, -0.02860000,  0.10610000,
5982.68166041, -0.04050000, -0.02850000,  0.08590000,
5982.78189135, -0.03990000, -0.02850000,  0.08310000,
5982.88187933, -0.03930000, -0.03180000,  0.07730000,
5982.98158932, -0.03840000, -0.03140000,  0.08110000,
5983.08168936, -0.03790000, -0.03130000,  0.10120000,
5983.18171525, -0.03780000, -0.03140000,  0.11620000,
5983.28166628, -0.03800000, -0.02970000,  0.13410000,
5983.38180947, -0.03820000, -0.03260000,  0.13030000,
5983.48166752, -0.03830000, -0.03260000,  0.14300000,
5983.58172393, -0.03860000, -0.03260000,  0.14920000,
5983.68199062, -0.03910000, -0.03260000,  0.15880000,
5983.78164268, -0.03940000, -0.03020000,  0.16380000,
5983.88167882, -0.04010000, -0.03030000,  0.15810000,
5983.98157835, -0.04040000, -0.03260000,  0.14260000,
5984.08231473, -0.04080000, -0.02970000,  0.15190000,
5984.18184924, -0.04090000, -0.02970000,  0.14500000,
5984.28163934, -0.04110000, -0.03260000,  0.13000000,
5984.38161731, -0.04110000, -0.03140000,  0.11920000,
5984.48169875, -0.04100000, -0.03080000,  0.11780000,
5984.58163381, -0.04100000, -0.03080000,  0.11340000,
5984.68174744, -0.04030000, -0.03210000,  0.09860000,
5984.78169990, -0.04000000, -0.03150000,  0.09930000,
5984.88203621, -0.03960000, -0.03150000,  0.11070000,
5984.98170519, -0.03960000, -0.03150000,  0.11460000,
5985.08173776, -0.03940000, -0.03100000,  0.12950000,
5985.18162632, -0.03940000, -0.03380000,  0.11940000,
5985.28192520, -0.03960000, -0.03270000,  0.13930000,
5985.38166189, -0.03990000, -0.03270000,  0.14750000,
5985.48166203, -0.04040000, -0.03110000,  0.15710000,
5985.58165193, -0.04080000, -0.03510000,  0.12740000,
5985.68170571, -0.04100000, -0.03450000,  0.11900000,
5985.78165197, -0.04100000, -0.03160000,  0.11590000,
5985.88169932, -0.04080000, -0.03170000,  0.10150000,
5985.98192358, -0.04030000, -0.03170000,  0.09420000,
5986.08180451, -0.03990000, -0.03220000,  0.09640000,
5986.18204737, -0.03970000, -0.03220000,  0.09860000,
5986.28189421, -0.03950000, -0.03270000,  0.10640000,
5986.38158703, -0.03950000, -0.03280000,  0.11510000,
5986.48171759, -0.03960000, -0.03320000,  0.12480000,
5986.58159328, -0.03980000, -0.03040000,  0.14590000,
5986.68171191, -0.04010000, -0.03050000,  0.15500000,
5986.78164220, -0.04050000, -0.03040000,  0.15920000,
5986.88182759, -0.04090000, -0.03160000,  0.16450000,
5986.98162866, -0.04120000, -0.03100000,  0.16330000,
5987.08188176, -0.04150000, -0.03160000,  0.15620000,
5987.18171716, -0.04190000, -0.02820000,  0.17610000,
5987.28204679, -0.04240000, -0.02820000,  0.17700000,
5987.38211370, -0.04280000, -0.03150000,  0.15140000,
5987.48167253, -0.04280000, -0.02980000,  0.14120000,
5987.58214664, -0.04270000, -0.02990000,  0.12980000,
5987.68168759, -0.04260000, -0.02990000,  0.12680000,
5987.78159904, -0.04210000, -0.02910000,  0.11670000,
5987.88239098, -0.04180000, -0.02970000,  0.12030000,
5987.98176646, -0.04150000, -0.02960000,  0.13700000,
5988.08176994, -0.04160000, -0.02960000,  0.14930000,
5988.18239331, -0.04170000, -0.02960000,  0.16520000,
5988.28169107, -0.04240000, -0.02860000,  0.19340000,
5988.38184977, -0.04320000, -0.02860000,  0.19440000,
5988.48239160, -0.04370000, -0.02860000,  0.18530000,
5988.58204794, -0.04380000, -0.02980000,  0.15930000,
5988.68223810, -0.04400000, -0.02920000,  0.14380000,
5988.78156829, -0.04370000, -0.02920000,  0.12510000,
5988.88208938, -0.04320000, -0.03030000,  0.11390000,
5988.98167753, -0.04270000, -0.02850000,  0.09870000,
5989.08166766, -0.04180000, -0.02910000,  0.08810000,
5989.18169093, -0.04110000, -0.02910000,  0.07680000,
5989.28188443, -0.04030000, -0.03020000,  0.07280000,
5989.38165998, -0.03970000, -0.03010000,  0.08900000,
5989.48177838, -0.03920000, -0.03010000,  0.11150000,
5989.58210564, -0.03910000, -0.03120000,  0.12050000,
5989.68215561, -0.03910000, -0.03120000,  0.12590000,
5989.78182101, -0.03930000, -0.02900000,  0.14460000,
5989.88161945, -0.03950000, -0.03120000,  0.13510000,
5989.98169541, -0.03970000, -0.03120000,  0.12340000,
5990.08210421, -0.03940000, -0.02890000,  0.12500000,
5990.18217421, -0.03930000, -0.03110000,  0.10840000,
5990.28233218, -0.03910000, -0.03170000,  0.10000000,
5990.38198042, -0.03860000, -0.03170000,  0.09300000,
5990.48232961, -0.03800000, -0.03100000,  0.08890000,
5990.58176112, -0.03750000, -0.03100000,  0.09020000,
5990.68188119, -0.03720000, -0.02940000,  0.10130000,
5990.78186655, -0.03700000, -0.03270000,  0.09040000,
5990.88321590, -0.03700000, -0.02890000,  0.11930000,
5990.98178267, -0.03720000, -0.02890000,  0.13500000,
5991.08167672, -0.03760000, -0.02710000,  0.16460000,
5991.18166709, -0.03800000, -0.03170000,  0.15030000,
5991.28184175, -0.03850000, -0.03060000,  0.16290000,
5991.38226151, -0.03910000, -0.03110000,  0.16300000,
5991.48209167, -0.03980000, -0.03120000,  0.17110000,
5991.58232450, -0.04040000, -0.03230000,  0.16390000,
5991.68233633, -0.04080000, -0.03050000,  0.16190000,
5991.78166652, -0.04110000, -0.03050000,  0.14550000,
5991.88173151, -0.04120000, -0.03060000,  0.14030000,
5991.98234344, -0.04100000, -0.03230000,  0.11260000,
5992.08188248, -0.04070000, -0.03230000,  0.11230000,
5992.18167901, -0.04060000, -0.03120000,  0.12780000,
5992.28205419, -0.04060000, -0.03120000,  0.14790000,
5992.38173795, -0.04090000, -0.03240000,  0.15790000,
5992.48266888, -0.04160000, -0.02900000,  0.18700000,
5992.58211660, -0.04210000, -0.03240000,  0.16390000,
5992.68227100, -0.04250000, -0.03190000,  0.15130000,
5992.78171206, -0.04260000, -0.03180000,  0.13460000,
5992.88239694, -0.04240000, -0.03180000,  0.11870000,
5992.98211741, -0.04220000, -0.03180000,  0.10570000,
5993.08213067, -0.04160000, -0.03170000,  0.09600000,
5993.18166232, -0.04100000, -0.03300000,  0.08390000,
5993.28173995, -0.04050000, -0.03340000,  0.08220000,
5993.38214612, -0.04000000, -0.03180000,  0.09860000,
5993.48215151, -0.03980000, -0.03240000,  0.11650000,
5993.58214545, -0.03990000, -0.03240000,  0.13810000,
5993.68190742, -0.04020000, -0.03300000,  0.15530000,
5993.78200626, -0.04090000, -0.03290000,  0.16730000,
5993.88185668, -0.04140000, -0.03410000,  0.16770000,
5993.98170877, -0.04190000, -0.03410000,  0.15350000,
5994.08246970, -0.04230000, -0.03410000,  0.13640000,
5994.18217707, -0.04230000, -0.03410000,  0.11500000,
5994.28265524, -0.04210000, -0.03300000,  0.10220000,
5994.38239098, -0.04180000, -0.03240000,  0.09990000,
5994.48220730, -0.04170000, -0.03240000,  0.10550000,
5994.58235145, -0.04150000, -0.03240000,  0.11360000,
5994.68180132, -0.04140000, -0.03170000,  0.12440000,
5994.78175950, -0.04140000, -0.03060000,  0.13800000,
5994.88247633, -0.04160000, -0.03290000,  0.13560000,
5994.98150420, -0.04180000, -0.03130000,  0.15220000,
5995.08163357, -0.04210000, -0.03020000,  0.15990000,
5995.18171382, -0.04250000, -0.03020000,  0.15330000,
5995.28220177, -0.04230000, -0.03020000,  0.14500000,
5995.38192654, -0.04240000, -0.03250000,  0.12610000,
5995.48192978, -0.04220000, -0.03080000,  0.12800000,
5995.58163404, -0.04230000, -0.03130000,  0.12510000,
5995.68167901, -0.04220000, -0.03130000,  0.13220000,
5995.78179860, -0.04200000, -0.03250000,  0.13240000,
5995.88170242, -0.04200000, -0.03020000,  0.15070000,
5995.98190141, -0.04220000, -0.03020000,  0.16050000,
5996.08194017, -0.04260000, -0.02910000,  0.17090000,
5996.18170166, -0.04290000, -0.02910000,  0.16470000,
5996.28199291, -0.04300000, -0.03080000,  0.14650000,
5996.38185287, -0.04280000, -0.03090000,  0.12700000,
5996.48237085, -0.04270000, -0.03140000,  0.11200000,
5996.58210206, -0.04210000, -0.02920000,  0.11570000,
5996.68212795, -0.04150000, -0.03090000,  0.10450000,
5996.78178287, -0.04100000, -0.03090000,  0.11000000,
5996.88231254, -0.04080000, -0.02800000,  0.14100000,
5996.98179078, -0.04080000, -0.02800000,  0.15680000,
5997.08165574, -0.04090000, -0.03140000,  0.15310000,
5997.18200731, -0.04130000, -0.03020000,  0.16100000,
5997.28213096, -0.04150000, -0.03080000,  0.15440000,
5997.38209367, -0.04160000, -0.03070000,  0.13990000,
5997.48160338, -0.04160000, -0.03070000,  0.12960000,
5997.58175874, -0.04140000, -0.03190000,  0.10600000,
5997.68205070, -0.04100000, -0.03120000,  0.10420000,
5997.78177762, -0.04060000, -0.02840000,  0.11230000,
5997.88184118, -0.04030000, -0.02840000,  0.11920000,
5997.98219395, -0.04010000, -0.03120000,  0.10790000,
5998.08190751, -0.03980000, -0.03120000,  0.11490000,
5998.18235683, -0.03990000, -0.03000000,  0.13250000,
5998.28172755, -0.04010000, -0.03000000,  0.14610000,
5998.38224912, -0.04070000, -0.03110000,  0.15480000,
5998.48169804, -0.04100000, -0.02940000,  0.17170000,
5998.58163691, -0.04160000, -0.02940000,  0.17740000,
5998.68190145, -0.04200000, -0.03110000,  0.16070000,
5998.78180718, -0.04220000, -0.02880000,  0.15240000,
5998.88221717, -0.04210000, -0.02880000,  0.14240000,
5998.98172474, -0.04190000, -0.02880000,  0.13240000,
5999.08213258, -0.04170000, -0.02940000,  0.12390000,
5999.18170476, -0.04130000, -0.03000000,  0.10940000,
5999.28164768, -0.04060000, -0.03110000,  0.09990000,
5999.38196158, -0.04010000, -0.03000000,  0.11210000,
5999.48202014, -0.03990000, -0.03120000,  0.11630000,
5999.58222723, -0.03990000, -0.03120000,  0.13320000,
5999.68215322, -0.04010000, -0.02890000,  0.15960000,
5999.78170848, -0.04070000, -0.03170000,  0.15160000,
5999.88173270, -0.04100000, -0.03230000,  0.15180000,
5999.98220396, -0.04150000, -0.03170000,  0.15450000,
6000.08177042, -0.04190000, -0.03170000,  0.15160000,
6000.18175054, -0.04200000, -0.03110000,  0.14550000,
6000.28167582, -0.04210000, -0.03010000,  0.13020000,
6000.38189483, -0.04170000, -0.03350000,  0.09530000,
6000.48179984, -0.04140000, -0.03240000,  0.10030000,
6000.58236361, -0.04110000, -0.03240000,  0.10610000,
6000.68248034, -0.04080000, -0.03070000,  0.12450000,
6000.78179860, -0.04080000, -0.03070000,  0.13280000,
6000.88210249, -0.04090000, -0.03070000,  0.13170000,
6000.98166013, -0.04110000, -0.03180000,  0.12500000,
6001.08178186, -0.04100000, -0.03130000,  0.12760000,
6001.18201828, -0.04080000, -0.03070000,  0.13230000,
6001.28189826, -0.04080000, -0.03070000,  0.13840000,
6001.38162017, -0.04100000, -0.02960000,  0.15050000,
6001.48210859, -0.04110000, -0.03410000,  0.13000000,
6001.58300090, -0.04150000, -0.03130000,  0.14240000,
6001.68231988, -0.04140000, -0.03130000,  0.14550000,
6001.78194380, -0.04160000, -0.03250000,  0.15020000,
6001.88173175, -0.04180000, -0.03130000,  0.15970000,
6001.98181057, -0.04210000, -0.03190000,  0.14030000,
6002.08219576, -0.04200000, -0.03190000,  0.12600000,
6002.18185449, -0.04180000, -0.03130000,  0.12150000,
6002.28192163, -0.04170000, -0.03260000,  0.10970000,
6002.38174939, -0.04120000, -0.03260000,  0.10460000,
6002.48162222, -0.04110000, -0.03320000,  0.10830000,
6002.58182597, -0.04090000, -0.03270000,  0.11560000,
6002.68173385, -0.04070000, -0.03270000,  0.12240000,
6002.78158236, -0.04060000, -0.03270000,  0.12550000,
6002.88249326, -0.04050000, -0.03270000,  0.12640000,
6002.98218036, -0.04050000, -0.03270000,  0.12460000,
6003.08166480, -0.04030000, -0.03270000,  0.12120000,
6003.18170762, -0.04020000, -0.03380000,  0.11030000,
6003.28179026, -0.04030000, -0.03210000,  0.10010000,
6003.38167119, -0.03980000, -0.03270000,  0.09220000,
6003.48251867, -0.03930000, -0.03440000,  0.08290000,
6003.58180356, -0.03920000, -0.03440000,  0.08920000,
6003.68162990, -0.03930000, -0.03270000,  0.10730000,
6003.78165007, -0.03940000, -0.03160000,  0.12770000,
6003.88197279, -0.03950000, -0.03160000,  0.13090000,
6003.98168206, -0.03970000, -0.03270000,  0.12940000,
6004.08242297, -0.03970000, -0.03100000,  0.13530000,
6004.18232012, -0.03980000, -0.03330000,  0.12530000,
6004.28175521, -0.04000000, -0.03160000,  0.13890000,
6004.38174748, -0.04030000, -0.03090000,  0.15270000,
6004.48185754, -0.04060000, -0.03100000,  0.15970000,
6004.58176231, -0.04110000, -0.03150000,  0.16570000,
6004.68191814, -0.04180000, -0.03150000,  0.17340000,
6004.78199506, -0.04230000, -0.03090000,  0.18230000,
6004.88177633, -0.04290000, -0.03260000,  0.17030000,
6004.98215818, -0.04330000, -0.03260000,  0.16670000,
6005.08179235, -0.04360000, -0.02910000,  0.16840000,
6005.18200183, -0.04370000, -0.03080000,  0.13440000,
6005.28201652, -0.04340000, -0.03200000,  0.11910000,
6005.38250709, -0.04320000, -0.02920000,  0.13460000,
6005.48179936, -0.04310000, -0.03140000,  0.13340000,
6005.58169961, -0.04320000, -0.03140000,  0.14390000,
6005.68204212, -0.04350000, -0.03140000,  0.15950000,
6005.78172040, -0.04380000, -0.02900000,  0.18210000,
6005.88164425, -0.04410000, -0.03190000,  0.16990000,
6005.98158383, -0.04460000, -0.03070000,  0.16690000,
6006.08175492, -0.04460000, -0.03300000,  0.13990000,
6006.18197608, -0.04440000, -0.02960000,  0.14440000,
6006.28188729, -0.04410000, -0.03290000,  0.10580000,
6006.38175559, -0.04370000, -0.03290000,  0.08570000,
6006.48167133, -0.04270000, -0.03060000,  0.07140000,
6006.58191752, -0.04160000, -0.03060000,  0.05550000,
6006.68169260, -0.04060000, -0.03010000,  0.06320000,
6006.78185678, -0.03970000, -0.03010000,  0.07820000,
6006.88165617, -0.03920000, -0.03290000,  0.08520000,
6006.98193550, -0.03900000, -0.03350000,  0.11580000,
6007.08246017, -0.03910000, -0.03350000,  0.13690000,
6007.18171096, -0.03950000, -0.03120000,  0.16140000,
6007.28175497, -0.04000000, -0.03230000,  0.15660000,
6007.38172936, -0.04050000, -0.03170000,  0.15420000,
6007.48175597, -0.04050000, -0.03170000,  0.13360000,
6007.58175921, -0.04020000, -0.03280000,  0.11690000,
6007.68165398, -0.04020000, -0.03170000,  0.11420000,
6007.78212762, -0.03980000, -0.03170000,  0.10840000,
6007.88169813, -0.03970000, -0.03340000,  0.10480000,
6007.98181057, -0.03960000, -0.03340000,  0.10810000,
6008.08179259, -0.03950000, -0.03100000,  0.12450000,
6008.18224764, -0.03960000, -0.03160000,  0.14370000,
6008.28204060, -0.04020000, -0.03220000,  0.16200000,
6008.38204694, -0.04100000, -0.03220000,  0.17660000,
6008.48170733, -0.04170000, -0.03210000,  0.17900000,
6008.58164644, -0.04230000, -0.03100000,  0.18550000,
6008.68198681, -0.04280000, -0.03050000,  0.17790000,
6008.78171921, -0.04310000, -0.03210000,  0.15710000,
6008.88198423, -0.04330000, -0.02990000,  0.15770000,
6008.98193669, -0.04350000, -0.02990000,  0.15680000,
6009.08167243, -0.04340000, -0.02990000,  0.15270000,
6009.18181777, -0.04350000, -0.03280000,  0.14320000,
6009.28174734, -0.04360000, -0.03280000,  0.13900000,
6009.38201547, -0.04370000, -0.03280000,  0.14020000,
6009.48205352, -0.04390000, -0.03280000,  0.14680000,
6009.58181930, -0.04410000, -0.03230000,  0.15600000,
6009.68160915, -0.04450000, -0.03060000,  0.15830000,
6009.78171968, -0.04460000, -0.03060000,  0.15140000,
6009.88251424, -0.04440000, -0.03070000,  0.14360000,
6009.98250222, -0.04430000, -0.03240000,  0.12490000,
6010.08203745, -0.04390000, -0.03180000,  0.11490000,
6010.18196225, -0.04360000, -0.03180000,  0.11070000,
6010.28170085, -0.04330000, -0.03070000,  0.11220000,
6010.38210177, -0.04280000, -0.03070000,  0.11860000,
6010.48172951, -0.04250000, -0.03240000,  0.11220000,
6010.58178496, -0.04210000, -0.03190000,  0.12610000,
6010.68227935, -0.04210000, -0.03190000,  0.13680000,
6010.78193974, -0.04220000, -0.03190000,  0.15120000,
6010.88176322, -0.04250000, -0.03080000,  0.15240000,
6010.98177981, -0.04260000, -0.03250000,  0.13250000,
6011.08235550, -0.04250000, -0.03130000,  0.11270000,
6011.18200183, -0.04220000, -0.03260000,  0.09600000,
6011.28295398, -0.04180000, -0.03320000,  0.09340000,
6011.38225174, -0.04150000, -0.03320000,  0.10420000,
6011.48213553, -0.04130000, -0.03320000,  0.11650000,
6011.58154035, -0.04130000, -0.03320000,  0.14540000,
6011.68200445, -0.04160000, -0.03320000,  0.15090000,
6011.78167582, -0.04190000, -0.03320000,  0.15080000,
6011.88171959, -0.04210000, -0.03150000,  0.15200000,
6011.98163414, -0.04220000, -0.03150000,  0.14270000,
6012.08178878, -0.04220000, -0.03270000,  0.12530000,
6012.18174410, -0.04200000, -0.03150000,  0.11780000,
6012.28164172, -0.04170000, -0.03150000,  0.11240000,
6012.38238358, -0.04140000, -0.03100000,  0.11130000,
6012.48164010, -0.04100000, -0.03380000,  0.09570000,
6012.58237290, -0.04050000, -0.03380000,  0.10360000,
6012.68201876, -0.04040000, -0.03260000,  0.12090000,
6012.78199911, -0.04010000, -0.03150000,  0.13650000,
6012.88161612, -0.04020000, -0.03200000,  0.12530000,
6012.98213434, -0.04000000, -0.03200000,  0.11650000,
6013.08176160, -0.04020000, -0.03430000,  0.09930000,
6013.18226027, -0.03990000, -0.03430000,  0.09880000,
6013.28213549, -0.03980000, -0.03320000,  0.09900000,
6013.38188601, -0.03970000, -0.03270000,  0.10220000,
6013.48160481, -0.03940000, -0.03270000,  0.09980000,
6013.58267188, -0.03920000, -0.03210000,  0.11220000,
6013.68267107, -0.03920000, -0.03320000,  0.11040000,
6013.78197455, -0.03930000, -0.03260000,  0.12580000,
6013.88208795, -0.03950000, -0.03430000,  0.11830000,
6013.98250628, -0.03970000, -0.03260000,  0.13560000,
6014.08250332, -0.04010000, -0.03370000,  0.13640000,
6014.18247843, -0.04040000, -0.03310000,  0.15480000,
6014.28165793, -0.04080000, -0.03250000,  0.16730000,
6014.38217378, -0.04150000, -0.03250000,  0.18120000,
6014.48217344, -0.04230000, -0.03200000,  0.18530000,
6014.58188415, -0.04330000, -0.03200000,  0.18790000,
6014.68239045, -0.04360000, -0.03470000,  0.16460000,
6014.78168988, -0.04430000, -0.03470000,  0.15520000,
6014.88195562, -0.04450000, -0.03350000,  0.15480000,
6014.98169041, -0.04470000, -0.03190000,  0.16220000,
6015.08200574, -0.04490000, -0.03190000,  0.14960000,
6015.18217683, -0.04510000, -0.03300000,  0.14560000,
6015.28175020, -0.04510000, -0.03300000,  0.14780000,
6015.38165522, -0.04530000, -0.03240000,  0.16470000,
6015.48170018, -0.04580000, -0.03290000,  0.18140000,
6015.58188486, -0.04630000, -0.03290000,  0.19500000,
6015.68188071, -0.04700000, -0.03230000,  0.19760000,
6015.78210950, -0.04750000, -0.03350000,  0.18930000,
6015.88221383, -0.04780000, -0.03350000,  0.17590000,
6015.98215270, -0.04810000, -0.03460000,  0.15780000,
6016.08167624, -0.04790000, -0.03520000,  0.14030000,
6016.18195224, -0.04780000, -0.03350000,  0.14150000,
6016.28232861, -0.04730000, -0.03400000,  0.12270000,
6016.38260818, -0.04680000, -0.03290000,  0.12110000,
6016.48210478, -0.04630000, -0.03510000,  0.10170000,
6016.58198380, -0.04570000, -0.03510000,  0.10380000,
6016.68168283, -0.04520000, -0.03400000,  0.10560000,
6016.78268027, -0.04480000, -0.03340000,  0.11140000,
6016.88165832, -0.04450000, -0.03460000,  0.10320000,
6016.98196578, -0.04420000, -0.03340000,  0.11360000,
6017.08170342, -0.04400000, -0.03510000,  0.11060000,
6017.18233037, -0.04390000, -0.03510000,  0.12310000,
6017.28167987, -0.04390000, -0.03520000,  0.12510000,
6017.38206172, -0.04380000, -0.03520000,  0.13060000,
6017.48235536, -0.04380000, -0.03630000,  0.12170000,
6017.58261299, -0.04370000, -0.03460000,  0.12530000,
6017.68168759, -0.04360000, -0.03510000,  0.11520000,
6017.78207517, -0.04360000, -0.03450000,  0.11370000,
6017.88167214, -0.04330000, -0.03510000,  0.10550000,
6017.98176932, -0.04300000, -0.03400000,  0.10730000,
6018.08173919, -0.04290000, -0.03400000,  0.11960000,
6018.18167496, -0.04290000, -0.03410000,  0.14270000,
6018.28235531, -0.04340000, -0.03410000,  0.16080000,
6018.38182306, -0.04390000, -0.03180000,  0.19480000,
6018.48206019, -0.04480000, -0.03180000,  0.20080000,
6018.58241463, -0.04530000, -0.03240000,  0.20270000,
6018.68234587, -0.04600000, -0.03250000,  0.19510000,
6018.78188443, -0.04630000, -0.03130000,  0.18200000,
6018.88182759, -0.04640000, -0.03130000,  0.15890000,
6018.98192430, -0.04640000, -0.03420000,  0.13100000,
6019.08225465, -0.04610000, -0.03200000,  0.12730000,
6019.18214369, -0.04590000, -0.03150000,  0.13180000,
6019.28177929, -0.04560000, -0.03030000,  0.13100000,
6019.38165379, -0.04550000, -0.03030000,  0.13940000,
6019.48168135, -0.04540000, -0.02870000,  0.15180000,
6019.58171344, -0.04560000, -0.03150000,  0.14800000,
6019.68216991, -0.04570000, -0.02810000,  0.17240000,
6019.78207994, -0.04580000, -0.03160000,  0.15380000,
6019.88211370, -0.04580000, -0.03040000,  0.15520000,
6019.98208117, -0.04570000, -0.03160000,  0.15270000,
6020.08187675, -0.04570000, -0.03160000,  0.14930000,
6020.18222928, -0.04580000, -0.03160000,  0.15260000,
6020.28227210, -0.04580000, -0.03330000,  0.13320000,
6020.38187408, -0.04570000, -0.03330000,  0.12510000,
6020.48197079, -0.04520000, -0.03220000,  0.11890000,
6020.58194613, -0.04480000, -0.03160000,  0.11080000,
6020.68239594, -0.04420000, -0.03160000,  0.10210000,
6020.78199363, -0.04350000, -0.03220000,  0.09160000,
6020.88163066, -0.04290000, -0.03330000,  0.08240000,
6020.98296618, -0.04230000, -0.03220000,  0.09720000,
6021.08212447, -0.04190000, -0.03220000,  0.11380000,
6021.18164706, -0.04180000, -0.03220000,  0.13720000,
6021.28229594, -0.04200000, -0.03220000,  0.14640000,
6021.38209796, -0.04230000, -0.03270000,  0.15620000,
6021.48254371, -0.04300000, -0.03160000,  0.16660000,
6021.58189845, -0.04340000, -0.03160000,  0.16520000,
