depth
time,pressure,depth_raw,depth_filt,
seconds,Pa,m,m,
6961.03287625,22794.19250000,  2.32440000,  2.33530000,
6961.13355160,22758.33430000,  2.32070000,  2.33380000,
6961.23456645,22730.48700000,  2.31790000,  2.33220000,
6961.33831811,22688.14370000,  2.31350000,  2.33030000,
6961.42259693,22701.68590000,  2.31490000,  2.32880000,
6961.53583908,22659.72420000,  2.31060000,  2.32700000,
6961.63575935,22684.71050000,  2.31320000,  2.32560000,
6961.73802972,22666.97210000,  2.31140000,  2.32420000,
6961.83806324,22691.38620000,  2.31390000,  2.32320000,
6961.93889236,22676.50890000,  2.31240000,  2.32210000,
6962.03790522,22691.57700000,  2.31390000,  2.32130000,
6962.13811016,22707.98020000,  2.31560000,  2.32070000,
6962.23976183,22654.38360000,  2.31010000,  2.31960000,
6962.33998275,22634.54720000,  2.30810000,  2.31850000,
6962.44058394,22639.88770000,  2.30860000,  2.31750000,
6962.53982949,22670.59610000,  2.31180000,  2.31690000,
6962.64087296,22623.67520000,  2.30700000,  2.31590000,
6962.74179864,22610.32380000,  2.30560000,  2.31490000,
6962.84296012,22603.64810000,  2.30490000,  2.31390000,
6962.94378304,22638.93410000,  2.30850000,  2.31340000,
6963.02276468,22596.97230000,  2.30420000,  2.31240000,
6963.14418435,22635.88230000,  2.30820000,  2.31200000,
6963.24406457,22633.40270000,  2.30800000,  2.31160000,
6963.34709001,22637.02670000,  2.30830000,  2.31130000,
6963.44531655,22625.96410000,  2.30720000,  2.31090000,
6963.54609227,22639.50630000,  2.30860000,  2.31070000,
6963.64624262,22641.98580000,  2.30880000,  2.31050000,
6963.74601650,22646.56350000,  2.30930000,  2.31040000,
6963.84906244,22663.72960000,  2.31110000,  2.31040000,
6963.94855118,22636.45450000,  2.30830000,  2.31020000,
6964.04782557,22614.13850000,  2.30600000,  2.30980000,
6964.14894891,22615.66440000,  2.30620000,  2.30940000,
6964.24894643,22608.98860000,  2.30550000,  2.30900000,
6964.34941649,22617.38100000,  2.30630000,  2.30880000,
6964.45017457,22664.87410000,  2.31120000,  2.30900000,
6964.55107880,22633.40270000,  2.30800000,  2.30890000,
6964.65192556,22620.62350000,  2.30670000,  2.30870000,
6964.75130224,22637.21740000,  2.30840000,  2.30860000,
6964.85221982,22650.56890000,  2.30970000,  2.30870000,
6964.94907808,22651.90410000,  2.30990000,  2.30890000,
6965.05395222,22700.92300000,  2.31480000,  2.30950000,
6965.15329194,22681.08650000,  2.31280000,  2.30980000,
6965.25436115,22665.06480000,  2.31120000,  2.30990000,
6965.35011530,22681.08650000,  2.31280000,  2.31020000,
6965.45606160,22656.86320000,  2.31040000,  2.31020000,
6965.55487204,22648.66160000,  2.30950000,  2.31020000,
6965.65614724,22692.91210000,  2.31400000,  2.31060000,
6965.75729847,22663.15740000,  2.31100000,  2.31060000,
6965.84860849,22716.18180000,  2.31640000,  2.31120000,
6965.95893264,22715.99110000,  2.31640000,  2.31170000,
6966.04921365,22693.48430000,  2.31410000,  2.31190000,
6966.15964270,22714.08370000,  2.31620000,  2.31240000,
6966.25900364,22757.38060000,  2.32060000,  2.31320000,
6966.35895109,22678.60700000,  2.31260000,  2.31310000,
6966.46010780,22687.19010000,  2.31340000,  2.31320000,
6966.56100011,22681.08650000,  2.31280000,  2.31310000,
6966.66269279,22613.75700000,  2.30600000,  2.31240000,
6966.76078701,22617.38100000,  2.30630000,  2.31180000,
6966.86172819,22625.96410000,  2.30720000,  2.31130000,
6966.96281576,22635.88230000,  2.30820000,  2.31100000,
6967.06503701,22618.33470000,  2.30640000,  2.31060000,
6967.16259408,22628.63440000,  2.30750000,  2.31030000,
6967.26402140,22655.52800000,  2.31020000,  2.31030000,
6967.36362481,22636.45450000,  2.30830000,  2.31010000,
6967.46473289,22640.45990000,  2.30870000,  2.30990000,
6967.56576276,22610.13300000,  2.30560000,  2.30950000,
6967.66665196,22550.62370000,  2.29950000,  2.30850000,
6967.76600361,22563.78440000,  2.30090000,  2.30770000,
6967.86780167,22592.39470000,  2.30380000,  2.30730000,
6967.96802616,22620.81420000,  2.30670000,  2.30730000,
6968.06878853,22566.83620000,  2.30120000,  2.30670000,
6968.16782522,22523.92070000,  2.29680000,  2.30570000,
6968.26899576,22499.69740000,  2.29430000,  2.30450000,
6968.36884117,22444.76560000,  2.28870000,  2.30300000,
6968.46964312,22456.97270000,  2.29000000,  2.30170000,
6968.56976080,22448.00810000,  2.28910000,  2.30040000,
6968.67175364,22449.91550000,  2.28930000,  2.29930000,
6968.77061009,22452.58580000,  2.28950000,  2.29830000,
6968.87217951,22392.31340000,  2.28340000,  2.29680000,
6968.97177672,22405.47420000,  2.28470000,  2.29560000,
6969.07281137,22415.77390000,  2.28580000,  2.29460000,
6969.17466044,22409.47960000,  2.28510000,  2.29370000,
6969.27368426,22375.71950000,  2.28170000,  2.29250000,
6969.37370849,22372.28620000,  2.28130000,  2.29140000,
6969.47466469,22342.72230000,  2.27830000,  2.29010000,
6969.57480311,22387.35430000,  2.28290000,  2.28930000,
6969.67696500,22374.38430000,  2.28160000,  2.28860000,
6969.77712417,22404.90200000,  2.28470000,  2.28820000,
6969.87808537,22423.59400000,  2.28660000,  2.28800000,
6969.97443199,22395.93740000,  2.28380000,  2.28760000,
6970.07357788,22420.16080000,  2.28620000,  2.28740000,
6970.17830420,22430.65120000,  2.28730000,  2.28740000,
6970.27862525,22424.73840000,  2.28670000,  2.28740000,
6970.37873745,22414.24800000,  2.28560000,  2.28720000,
6970.47965622,22399.56140000,  2.28410000,  2.28690000,
6970.57988596,22397.84480000,  2.28390000,  2.28660000,
6970.68082166,22392.69490000,  2.28340000,  2.28630000,
6970.78080368,22386.01920000,  2.28270000,  2.28590000,
6970.88262606,22371.33260000,  2.28120000,  2.28540000,
6970.97317171,22396.31890000,  2.28380000,  2.28530000,
6971.08231473,22382.39520000,  2.28240000,  2.28500000,
6971.18340206,22385.06550000,  2.28260000,  2.28480000,
6971.28304362,22337.19100000,  2.27780000,  2.28410000,
6971.38472676,22354.16640000,  2.27950000,  2.28360000,
6971.48456836,22364.46610000,  2.28050000,  2.28330000,
6971.58624434,22371.14180000,  2.28120000,  2.28310000,
6971.68714809,22407.57230000,  2.28490000,  2.28330000,
6971.78656125,22369.80670000,  2.28110000,  2.28310000,
6971.89162850,22402.42240000,  2.28440000,  2.28320000,
6971.98992181,22409.86110000,  2.28520000,  2.28340000,
6972.08999896,22386.40060000,  2.28280000,  2.28330000,
6972.19005895,22390.21540000,  2.28320000,  2.28330000,
6972.29179955,22387.92650000,  2.28290000,  2.28330000,
6972.39082074,22387.35430000,  2.28290000,  2.28320000,
6972.48985338,22385.63770000,  2.28270000,  2.28320000,
6972.58998394,22379.72490000,  2.28210000,  2.28310000,
6972.69013166,22390.78760000,  2.28320000,  2.28310000,
6972.79095435,22403.18530000,  2.28450000,  2.28320000,
6972.89198875,22379.53420000,  2.28210000,  2.28310000,
6972.99278879,22368.09010000,  2.28090000,  2.28290000,
6973.09189987,22368.66230000,  2.28100000,  2.28270000,
6973.19480729,22393.45790000,  2.28350000,  2.28280000,
6973.29277658,22372.66770000,  2.28140000,  2.28260000,
6973.39373398,22396.50960000,  2.28380000,  2.28280000,
6973.47296262,22422.64030000,  2.28650000,  2.28310000,
6973.59591985,22446.67300000,  2.28890000,  2.28370000,
6973.69512987,22437.13620000,  2.28800000,  2.28410000,
6973.79481840,22479.67020000,  2.29230000,  2.28490000,
6973.89584160,22457.92640000,  2.29010000,  2.28550000,
6973.97392821,22455.06530000,  2.28980000,  2.28590000,
6974.09869576,22460.40590000,  2.29030000,  2.28630000,
6974.19892120,22460.97810000,  2.29040000,  2.28670000,
6974.29986596,22508.47120000,  2.29520000,  2.28760000,
6974.39875817,22510.76000000,  2.29550000,  2.28840000,
6974.49899721,22474.13880000,  2.29170000,  2.28870000,
6974.60018826,22464.02990000,  2.29070000,  2.28890000,
6974.69914365,22493.40310000,  2.29370000,  2.28940000,
6974.80095911,22476.04620000,  2.29190000,  2.28960000,
6974.90119457,22527.73540000,  2.29720000,  2.29040000,
6975.00096822,22521.05970000,  2.29650000,  2.29100000,
6975.10193872,22565.88250000,  2.30110000,  2.29200000,
6975.20390534,22555.01060000,  2.30000000,  2.29280000,
6975.30412388,22522.39490000,  2.29660000,  2.29320000,
6975.40305638,22566.26400000,  2.30110000,  2.29400000,
6975.49861598,22588.77070000,  2.30340000,  2.29490000,
6975.60400009,22595.82790000,  2.30410000,  2.29580000,
6975.70532084,22615.47360000,  2.30610000,  2.29690000,
6975.80615544,22632.06760000,  2.30780000,  2.29800000,
6975.90616369,22616.23660000,  2.30620000,  2.29880000,
6976.00856447,22652.47630000,  2.30990000,  2.29990000,
6976.09918070,22699.77860000,  2.31470000,  2.30140000,
6976.20767307,22728.19810000,  2.31760000,  2.30300000,
6976.30945516,22725.71860000,  2.31740000,  2.30450000,
6976.40985990,22696.53610000,  2.31440000,  2.30540000,
6976.51007605,22758.71580000,  2.32070000,  2.30700000,
6976.61099863,22799.53310000,  2.32490000,  2.30880000,
6976.70998645,22816.69930000,  2.32670000,  2.31060000,
6976.81018353,22847.02620000,  2.32970000,  2.31250000,
6976.90013814,22825.28240000,  2.32750000,  2.31400000,
6977.01209140,22862.66650000,  2.33130000,  2.31570000,
6977.11305022,22920.84070000,  2.33730000,  2.31790000,
6977.21264887,22878.49750000,  2.33300000,  2.31940000,
6977.31320477,22898.71540000,  2.33500000,  2.32090000,
6977.41321540,22911.49470000,  2.33630000,  2.32250000,
6977.50015736,22964.32830000,  2.34170000,  2.32440000,
6977.61755157,22965.28200000,  2.34180000,  2.32610000,
6977.71408296,22965.85420000,  2.34190000,  2.32770000,
6977.81521320,22976.15390000,  2.34290000,  2.32920000,
6977.91742516,22967.57080000,  2.34200000,  2.33050000,
6978.01697302,22983.97410000,  2.34370000,  2.33180000,
6978.11765003,22957.08040000,  2.34100000,  2.33280000,
6978.19899249,22985.30920000,  2.34380000,  2.33390000,
6978.31869531,23008.96040000,  2.34630000,  2.33510000,
6978.41931534,22971.00410000,  2.34240000,  2.33580000,
6978.52076602,22989.50540000,  2.34430000,  2.33670000,
6978.59941149,23007.05300000,  2.34610000,  2.33760000,
6978.71982574,22983.97410000,  2.34370000,  2.33820000,
6978.81994987,22956.69890000,  2.34090000,  2.33850000,
6978.92113757,22931.90330000,  2.33840000,  2.33850000,
6978.99891758,22941.63080000,  2.33940000,  2.33860000,
6979.12242413,22937.62540000,  2.33900000,  2.33860000,
6979.22185898,22919.88700000,  2.33720000,  2.33850000,
6979.32298470,22872.20320000,  2.33230000,  2.33790000,
6979.42400455,22867.43480000,  2.33180000,  2.33730000,
6979.52430820,22885.74540000,  2.33370000,  2.33690000,
6979.62512803,22868.38850000,  2.33190000,  2.33640000,
6979.72518635,22843.97440000,  2.32940000,  2.33570000,
6979.82522321,22837.68020000,  2.32880000,  2.33500000,
6979.92604375,22817.08070000,  2.32670000,  2.33420000,
6980.02661705,22785.22800000,  2.32340000,  2.33310000,
6980.12808347,22793.81110000,  2.32430000,  2.33220000,
6980.22799516,22776.83560000,  2.32260000,  2.33130000,
6980.32907224,22756.99920000,  2.32060000,  2.33020000,
6980.43003297,22727.24450000,  2.31750000,  2.32890000,
6980.52917862,22689.28820000,  2.31370000,  2.32740000,
6980.62984681,22681.27730000,  2.31280000,  2.32590000,
6980.73098469,22688.71600000,  2.31360000,  2.32470000,
6980.83093691,22710.65050000,  2.31580000,  2.32380000,
6980.93057919,22696.34540000,  2.31440000,  2.32290000,
6981.03187609,22689.86040000,  2.31370000,  2.32200000,
6981.13289452,22669.83320000,  2.31170000,  2.32090000,
6981.23430037,22630.54170000,  2.30770000,  2.31960000,
6981.33297849,22603.64810000,  2.30490000,  2.31810000,
6981.43304634,22605.55540000,  2.30510000,  2.31680000,
6981.53395534,22653.04850000,  2.31000000,  2.31620000,
6981.63542509,22662.96670000,  2.31100000,  2.31560000,
6981.72502828,22718.27990000,  2.31660000,  2.31570000,
6981.83504748,22751.65860000,  2.32000000,  2.31620000,
6981.93650317,22749.75120000,  2.31980000,  2.31650000,
6982.02389765,22734.30170000,  2.31830000,  2.31670000,
6982.13828301,22747.27170000,  2.31960000,  2.31700000,
6982.23752284,22788.85190000,  2.32380000,  2.31770000,
6982.33898354,22822.99350000,  2.32730000,  2.31860000,
6982.44005203,22776.45420000,  2.32260000,  2.31900000,
6982.53821468,22756.04550000,  2.32050000,  2.31920000,
6982.63901281,22771.11360000,  2.32200000,  2.31950000,
6982.74009180,22775.88190000,  2.32250000,  2.31980000,
6982.82422185,22794.95550000,  2.32440000,  2.32020000,
6982.94137239,22818.03440000,  2.32680000,  2.32090000,
6983.04183888,22814.79190000,  2.32650000,  2.32140000,
6983.14159942,22798.96090000,  2.32480000,  2.32180000,
6983.24252868,22844.92810000,  2.32950000,  2.32260000,
6983.34337211,22831.00440000,  2.32810000,  2.32310000,
6983.44240928,22845.30960000,  2.32960000,  2.32380000,
6983.54319811,22825.66380000,  2.32760000,  2.32410000,
6983.64434934,22866.86260000,  2.33180000,  2.32490000,
6983.74641895,22845.30960000,  2.32960000,  2.32540000,
6983.84553719,22817.65300000,  2.32680000,  2.32550000,
6983.94711065,22808.49770000,  2.32580000,  2.32550000,
6984.04582119,22820.51400000,  2.32700000,  2.32570000,
6984.14655519,22869.53290000,  2.33200000,  2.32630000,
6984.24662018,22842.06710000,  2.32920000,  2.32660000,
6984.34910583,22801.82190000,  2.32510000,  2.32650000,
6984.44831967,22830.43220000,  2.32810000,  2.32660000,
6984.54926467,22849.88720000,  2.33000000,  2.32700000,
6984.64899898,22822.99350000,  2.32730000,  2.32700000,
6984.74972272,22831.00440000,  2.32810000,  2.32710000,
6984.85172844,22805.82740000,  2.32550000,  2.32700000,
6984.95068550,22832.72100000,  2.32830000,  2.32710000,
6985.05109501,22818.79740000,  2.32690000,  2.32710000,
6985.15166354,22813.07530000,  2.32630000,  2.32700000,
6985.25361514,22797.62580000,  2.32470000,  2.32680000,
6985.35275197,22768.82470000,  2.32180000,  2.32630000,
6985.45278931,22810.97720000,  2.32610000,  2.32620000,
6985.55383658,22837.29870000,  2.32880000,  2.32650000,
6985.65483904,22775.50050000,  2.32250000,  2.32610000,
6985.75688171,22825.09160000,  2.32750000,  2.32620000,
6985.84956455,22829.66930000,  2.32800000,  2.32640000,
6985.95565343,22826.04530000,  2.32760000,  2.32650000,
6986.05790186,22818.98810000,  2.32690000,  2.32660000,
6986.15574360,22801.24970000,  2.32510000,  2.32640000,
6986.25712156,22816.69930000,  2.32670000,  2.32640000,
6986.35830545,22832.33960000,  2.32830000,  2.32660000,
6986.45935822,22810.97720000,  2.32610000,  2.32660000,
6986.55866122,22810.59580000,  2.32600000,  2.32650000,
6986.65973043,22813.45680000,  2.32630000,  2.32650000,
6986.75987291,22870.10510000,  2.33210000,  2.32710000,
6986.86064172,22777.78930000,  2.32270000,  2.32660000,
6986.94852376,22770.15990000,  2.32190000,  2.32610000,
6987.06119847,22789.23340000,  2.32390000,  2.32590000,
6987.16189718,22832.91180000,  2.32830000,  2.32620000,
6987.26298738,22826.99900000,  2.32770000,  2.32630000,
6987.36197186,22777.21710000,  2.32260000,  2.32590000,
6987.46297574,22794.38330000,  2.32440000,  2.32580000,
6987.54920053,22815.55490000,  2.32650000,  2.32590000,
6987.66406465,22821.08620000,  2.32710000,  2.32600000,
6987.76390147,22801.63120000,  2.32510000,  2.32590000,
6987.86496854,22780.07810000,  2.32290000,  2.32560000,
6987.96505857,22756.04550000,  2.32050000,  2.32510000,
6988.04937530,22752.42150000,  2.32010000,  2.32460000,
6988.16610503,22815.74560000,  2.32660000,  2.32480000,
6988.26815891,22850.07790000,  2.33010000,  2.32530000,
6988.36702752,22829.86000000,  2.32800000,  2.32560000,
6988.46895123,22823.56570000,  2.32740000,  2.32580000,
6988.56904054,22838.25240000,  2.32890000,  2.32610000,
6988.66926122,22865.33680000,  2.33160000,  2.32660000,
6988.76903367,22854.46490000,  2.33050000,  2.32700000,
6988.86994553,22874.49200000,  2.33250000,  2.32760000,
6988.97099280,22879.26040000,  2.33300000,  2.32810000,
6989.06965995,22893.94700000,  2.33450000,  2.32880000,
6989.17113924,22898.90620000,  2.33500000,  2.32940000,
6989.27293181,22924.84610000,  2.33770000,  2.33020000,
6989.37204123,22963.75610000,  2.34170000,  2.33140000,
6989.47289681,22987.40730000,  2.34410000,  2.33260000,
6989.57325935,22992.36640000,  2.34460000,  2.33380000,
6989.67477512,22966.04490000,  2.34190000,  2.33460000,
6989.77383399,23000.56800000,  2.34540000,  2.33570000,
6989.87402654,23009.34180000,  2.34630000,  2.33680000,
6989.97519159,23028.41540000,  2.34820000,  2.33790000,
6990.07495761,23067.70680000,  2.35230000,  2.33930000,
6990.17647719,23050.34990000,  2.35050000,  2.34050000,
6990.27379394,23087.35250000,  2.35430000,  2.34180000,
6990.37406349,23062.36620000,  2.35170000,  2.34280000,
6990.47844386,23106.61680000,  2.35620000,  2.34420000,
6990.57842851,23109.09640000,  2.35650000,  2.34540000,
6990.68063951,23094.40970000,  2.35500000,  2.34640000,
6990.78070760,23133.70120000,  2.35900000,  2.34760000,
6990.88033342,23119.77750000,  2.35760000,  2.34860000,
6990.98199224,23102.80210000,  2.35580000,  2.34930000,
6991.08079243,23115.58140000,  2.35710000,  2.35010000,
6991.18148208,23125.49960000,  2.35810000,  2.35090000,
6991.28239298,23065.79950000,  2.35210000,  2.35100000,
6991.38281345,23099.75030000,  2.35550000,  2.35150000,
6991.48390675,23091.35800000,  2.35470000,  2.35180000,
6991.58278465,23069.42340000,  2.35240000,  2.35190000,
6991.68409610,23044.43710000,  2.34990000,  2.35170000,
6991.77336073,23025.55430000,  2.34800000,  2.35130000,
6991.88412356,23071.52150000,  2.35260000,  2.35140000,
6991.98768950,23046.34450000,  2.35010000,  2.35130000,
6992.09072971,23040.81310000,  2.34950000,  2.35110000,
6992.18546820,23024.60070000,  2.34790000,  2.35080000,
6992.29059434,22968.71520000,  2.34220000,  2.34990000,
6992.39011121,22987.78880000,  2.34410000,  2.34930000,
6992.49014878,22939.72350000,  2.33920000,  2.34830000,
6992.59220123,22936.86250000,  2.33890000,  2.34740000,
6992.69103217,22938.38830000,  2.33910000,  2.34660000,
6992.79031157,22934.95510000,  2.33870000,  2.34580000,
6992.89197826,22918.93340000,  2.33710000,  2.34490000,
6992.99198031,22907.87070000,  2.33600000,  2.34400000,
6993.09053612,22915.88160000,  2.33680000,  2.34330000,
6993.19032145,22955.36380000,  2.34080000,  2.34300000,
6993.29117846,22958.03410000,  2.34110000,  2.34280000,
6993.39211297,22934.95510000,  2.33870000,  2.34240000,
6993.47342873,22938.76980000,  2.33910000,  2.34210000,
6993.59217191,22960.89510000,  2.34140000,  2.34200000,
6993.69307590,22968.14300000,  2.34210000,  2.34200000,
6993.79317999,22953.45640000,  2.34060000,  2.34190000,
6993.89393711,22913.59280000,  2.33650000,  2.34130000,
6993.99524260,22931.33110000,  2.33830000,  2.34100000,
6994.09498596,22930.56820000,  2.33830000,  2.34080000,
6994.19607091,22897.95250000,  2.33490000,  2.34020000,
6994.29853725,22972.52990000,  2.34250000,  2.34040000,
6994.39610744,22966.80790000,  2.34200000,  2.34060000,
6994.49819255,22995.03670000,  2.34480000,  2.34100000,
6994.59881639,22996.75330000,  2.34500000,  2.34140000,
6994.69898391,22979.77790000,  2.34330000,  2.34160000,
6994.79921556,22986.83510000,  2.34400000,  2.34180000,
6994.90007114,23009.72330000,  2.34630000,  2.34230000,
6994.99958158,23006.09930000,  2.34600000,  2.34270000,
6995.10021758,23008.96040000,  2.34630000,  2.34300000,
6995.20055151,22965.66350000,  2.34180000,  2.34290000,
6995.30020022,22932.09410000,  2.33840000,  2.34240000,
6995.40133333,22936.67170000,  2.33890000,  2.34210000,
6995.50255799,22939.91420000,  2.33920000,  2.34180000,
6995.60457826,22920.65000000,  2.33730000,  2.34140000,
6995.70202875,22870.86810000,  2.33220000,  2.34040000,
6995.80326724,22859.61470000,  2.33100000,  2.33950000,
6995.90407658,22870.67730000,  2.33220000,  2.33880000,
6996.00421166,22872.01250000,  2.33230000,  2.33810000,
6996.10002160,22861.71280000,  2.33120000,  2.33740000,
6996.20521832,22801.44050000,  2.32510000,  2.33620000,
6996.30632830,22831.57660000,  2.32820000,  2.33540000,
6996.40652728,22832.14880000,  2.32820000,  2.33470000,
6996.49957776,22866.86260000,  2.33180000,  2.33440000,
6996.60896039,22870.48660000,  2.33210000,  2.33420000,
6996.70904088,22881.35850000,  2.33320000,  2.33410000,
6996.80940247,22887.65280000,  2.33390000,  2.33410000,
6996.90920353,22867.05340000,  2.33180000,  2.33380000,
6997.01005626,22873.53840000,  2.33250000,  2.33370000,
6997.10968542,22861.52210000,  2.33120000,  2.33340000,
6997.21082711,22859.23320000,  2.33100000,  2.33320000,
6997.31157732,22836.15430000,  2.32860000,  2.33270000,
6997.41161013,22860.56840000,  2.33110000,  2.33260000,
6997.51328158,22893.37480000,  2.33450000,  2.33280000,
6997.61357594,22907.29850000,  2.33590000,  2.33310000,
6997.71260166,22875.82720000,  2.33270000,  2.33300000,
6997.81340265,22893.18410000,  2.33450000,  2.33320000,
6997.91464877,22920.45920000,  2.33720000,  2.33360000,
6998.01378202,22917.59820000,  2.33690000,  2.33390000,
6998.11453009,22947.73440000,  2.34000000,  2.33450000,
6998.21775484,22876.78090000,  2.33280000,  2.33440000,
6998.31637669,22893.18410000,  2.33450000,  2.33440000,
6998.41710353,22917.59820000,  2.33690000,  2.33460000,
6998.51738501,22880.97700000,  2.33320000,  2.33450000,
6998.61872792,22873.15690000,  2.33240000,  2.33430000,
6998.71756291,22863.23870000,  2.33140000,  2.33400000,
6998.81850886,22872.39400000,  2.33230000,  2.33380000,
6998.92006636,22885.36400000,  2.33370000,  2.33380000,
6999.01883268,22868.00710000,  2.33190000,  2.33360000,
6999.12020087,22844.54660000,  2.32950000,  2.33320000,
6999.22059846,22874.11060000,  2.33250000,  2.33310000,
6999.32278037,22848.36130000,  2.32990000,  2.33280000,
6999.42062330,22813.45680000,  2.32630000,  2.33220000,
6999.52184033,22853.89260000,  2.33040000,  2.33200000,
6999.62353396,22872.58470000,  2.33240000,  2.33200000,
6999.72262001,22864.38310000,  2.33150000,  2.33200000,
6999.82374382,22884.21950000,  2.33350000,  2.33210000,
6999.92379475,22890.70450000,  2.33420000,  2.33230000,
7000.02483630,22882.69370000,  2.33340000,  2.33240000,
7000.12819290,22888.60650000,  2.33400000,  2.33260000,
7000.22534442,22840.92270000,  2.32910000,  2.33230000,
7000.32584715,22887.46200000,  2.33390000,  2.33240000,
7000.42638755,22916.07230000,  2.33680000,  2.33290000,
7000.52721763,22910.15950000,  2.33620000,  2.33320000,
7000.62790251,22888.41570000,  2.33400000,  2.33330000,
7000.72914195,22886.12690000,  2.33370000,  2.33330000,
7000.82833791,22866.09970000,  2.33170000,  2.33310000,
7000.92945123,22873.72910000,  2.33250000,  2.33310000,
7001.02936077,22878.87900000,  2.33300000,  2.33310000,
7001.12977219,22830.05070000,  2.32800000,  2.33260000,
7001.23018336,22829.86000000,  2.32800000,  2.33210000,
7001.33215237,22838.06160000,  2.32880000,  2.33180000,
7001.43109512,22813.64750000,  2.32630000,  2.33120000,
7001.53310561,22798.19800000,  2.32480000,  2.33060000,
7001.63254213,22775.50050000,  2.32250000,  2.32980000,
7001.73219061,22758.52500000,  2.32070000,  2.32890000,
7001.83327150,22747.46240000,  2.31960000,  2.32790000,
7001.93419504,22727.62590000,  2.31760000,  2.32690000,
7002.03509426,22745.55500000,  2.31940000,  2.32620000,
7002.13418579,22745.74580000,  2.31940000,  2.32550000,
7002.23510075,22731.24990000,  2.31790000,  2.32470000,
7002.33657908,22714.84670000,  2.31630000,  2.32390000,
7002.43701410,22680.13290000,  2.31270000,  2.32280000,
7002.53871870,22702.63960000,  2.31500000,  2.32200000,
7002.63674021,22689.28820000,  2.31370000,  2.32120000,
7002.72362685,22700.54150000,  2.31480000,  2.32050000,
7002.83848500,22699.96930000,  2.31480000,  2.31990000,
7002.93948436,22650.95040000,  2.30980000,  2.31890000,
7003.03909707,22672.12200000,  2.31190000,  2.31820000,
7003.13930154,22724.38340000,  2.31720000,  2.31810000,
7003.23986244,22669.07020000,  2.31160000,  2.31750000,
7003.34065533,22693.86580000,  2.31410000,  2.31710000,
7003.44165635,22675.93670000,  2.31230000,  2.31670000,
7003.54362535,22652.09480000,  2.30990000,  2.31600000,
7003.64175820,22660.29640000,  2.31070000,  2.31550000,
7003.74374533,22693.48430000,  2.31410000,  2.31530000,
7003.84259892,22707.98020000,  2.31560000,  2.31530000,
7003.94405985,22688.33450000,  2.31360000,  2.31520000,
7004.04383564,22712.17640000,  2.31600000,  2.31520000,
7004.14567852,22680.13290000,  2.31270000,  2.31500000,
7004.24468803,22715.22810000,  2.31630000,  2.31510000,
7004.34688759,22744.41060000,  2.31930000,  2.31550000,
7004.44592333,22759.47870000,  2.32080000,  2.31610000,
7004.54736066,22756.04550000,  2.32050000,  2.31650000,
7004.64726686,22752.42150000,  2.32010000,  2.31690000,
7004.74757457,22736.39980000,  2.31850000,  2.31700000,
7004.84763432,22744.41060000,  2.31930000,  2.31730000,
7004.94778156,22733.15730000,  2.31810000,  2.31730000,
7005.04972386,22771.11360000,  2.32200000,  2.31780000,
7005.14897966,22765.58220000,  2.32140000,  2.31820000,
7005.24975538,22777.78930000,  2.32270000,  2.31860000,
7005.35093904,22772.25800000,  2.32210000,  2.31900000,
7005.44994783,22765.96370000,  2.32150000,  2.31920000,
7005.55095291,22796.09990000,  2.32460000,  2.31980000,
7005.65171361,22749.36980000,  2.31980000,  2.31980000,
7005.75377679,22738.30710000,  2.31870000,  2.31970000,
7005.85297656,22701.11370000,  2.31490000,  2.31920000,
7005.95281935,22679.94210000,  2.31270000,  2.31850000,
7006.05407310,22596.97230000,  2.30420000,  2.31710000,
7006.15538859,22570.46010000,  2.30150000,  2.31550000,
7006.25771141,22592.96690000,  2.30380000,  2.31440000,
7006.35466814,22592.39470000,  2.30380000,  2.31330000,
7006.44891405,22576.94510000,  2.30220000,  2.31220000,
7006.55705500,22515.52840000,  2.29590000,  2.31060000,
7006.65724564,22522.39490000,  2.29660000,  2.30920000,
7006.75797963,22519.72460000,  2.29640000,  2.30790000,
7006.85862327,22528.30760000,  2.29720000,  2.30680000,
7006.96020436,22470.89630000,  2.29140000,  2.30530000,
7007.05899882,22506.18240000,  2.29500000,  2.30430000,
7007.15897655,22505.61020000,  2.29490000,  2.30330000,
7007.24913383,22493.78460000,  2.29370000,  2.30240000,
7007.36031651,22500.84180000,  2.29440000,  2.30160000,
7007.46088982,22474.32960000,  2.29170000,  2.30060000,
7007.55075049,22427.79020000,  2.28700000,  2.29920000,
7007.66259694,22455.63750000,  2.28980000,  2.29830000,
7007.76179838,22451.05990000,  2.28940000,  2.29740000,
7007.86368728,22441.71390000,  2.28840000,  2.29650000,
7007.96476841,22393.07640000,  2.28350000,  2.29520000,
7008.04993486,22360.65140000,  2.28020000,  2.29370000,
7008.14991236,22436.75470000,  2.28790000,  2.29310000,
7008.26527691,22468.79830000,  2.29120000,  2.29290000,
7008.36610198,22469.17970000,  2.29120000,  2.29280000,
7008.46690321,22480.05160000,  2.29230000,  2.29270000,
7008.56611466,22507.51750000,  2.29510000,  2.29300000,
7008.66725469,22497.02710000,  2.29410000,  2.29310000,
7008.76795006,22493.59380000,  2.29370000,  2.29310000,
7008.84952188,22502.93990000,  2.29470000,  2.29330000,
7008.96893907,22533.45750000,  2.29780000,  2.29370000,
7009.06960297,22577.51730000,  2.30230000,  2.29460000,
7009.16984248,22572.36750000,  2.30170000,  2.29530000,
7009.26948905,22539.37030000,  2.29840000,  2.29560000,
