DVL
time,v_x,v_y,v_z,data\_good,
seconds,m/s,m/s,m/s,bool,
3172.22755790,  1.54000000, -0.14700000, -0.02600000,  1.00000000,
3172.32318044,  1.49600000, -0.18000000, -0.04100000,  1.00000000,
3172.42500305,  1.49400000, -0.13700000, -0.05200000,  1.00000000,
3172.51925802,  1.46700000, -0.19100000, -0.03100000,  1.00000000,
3172.61633968,  1.41700000, -0.21700000, -0.05400000,  1.00000000,
3172.71142483,  1.46500000, -0.19500000, -0.05400000,  1.00000000,
3172.80834007,  1.47700000, -0.18000000, -0.01800000,  1.00000000,
3172.90456629,  1.49000000, -0.16000000, -0.04800000,  1.00000000,
3173.00132871,  1.55700000, -0.11300000, -0.06300000,  1.00000000,
3173.09625602,  1.46100000, -0.16100000, -0.02500000,  1.00000000,
3173.19283462,  1.46200000, -0.10800000, -0.02100000,  1.00000000,
3173.28836298,  1.48300000, -0.17800000, -0.04800000,  1.00000000,
3173.38534498,  1.49300000, -0.13300000, -0.03500000,  1.00000000,
3173.48111463,  1.51900000, -0.16200000, -0.04200000,  1.00000000,
3173.57872367,  1.51200000, -0.17700000, -0.05300000,  1.00000000,
3173.67533374,  1.46500000, -0.13800000, -0.03000000,  1.00000000,
3173.77403760,  1.48700000, -0.14800000, -0.02300000,  1.00000000,
3173.86846852,  1.51800000, -0.14600000, -0.03000000,  1.00000000,
3173.96376991,  1.50900000, -0.17600000, -0.03200000,  1.00000000,
3174.06063080,  1.47700000, -0.14200000, -0.03900000,  1.00000000,
3174.15649724,  1.48800000, -0.14100000, -0.05400000,  1.00000000,
3174.25459433,  1.51000000, -0.13500000, -0.03900000,  1.00000000,
3174.35039663,  1.47000000, -0.14600000, -0.05800000,  1.00000000,
3174.44449377,  1.44600000, -0.11200000, -0.05600000,  1.00000000,
3174.54140997,  1.50600000, -0.15300000, -0.05600000,  1.00000000,
3174.63840342,  1.47600000, -0.14300000, -0.05900000,  1.00000000,
3174.73846960,  1.51100000, -0.14400000, -0.05700000,  1.00000000,
3174.83369446,  1.47000000, -0.12000000, -0.05200000,  1.00000000,
3174.92962980,  1.53100000, -0.12800000, -0.07700000,  1.00000000,
3175.02561641,  1.49500000, -0.11700000, -0.05700000,  1.00000000,
3175.12386346,  1.48800000, -0.08400000, -0.05100000,  1.00000000,
3175.21843243,  1.47500000, -0.12200000, -0.03900000,  1.00000000,
3175.31754589,  1.51900000, -0.12700000, -0.03500000,  1.00000000,
3175.41365266,  1.47300000, -0.14200000, -0.02900000,  1.00000000,
3175.50747013,  1.49800000, -0.16900000, -0.04400000,  1.00000000,
3175.60474157,  1.46900000, -0.15100000,  0.00400000,  1.00000000,
3175.70053077,  1.50100000, -0.16400000, -0.00800000,  1.00000000,
3175.79748392,  1.50500000, -0.09000000,  0.01200000,  1.00000000,
3175.89543748,  1.51200000, -0.15400000, -0.02500000,  1.00000000,
3175.99463224,  1.45100000, -0.13600000, -0.01900000,  1.00000000,
3176.08859491,  1.49100000, -0.16200000, -0.00300000,  1.00000000,
3176.18647909,  1.46800000, -0.13900000, -0.01000000,  1.00000000,
3176.28147864,  1.43500000, -0.18300000, -0.02300000,  1.00000000,
3176.37646794,  1.47700000, -0.13600000, -0.00400000,  1.00000000,
3176.47548699,  1.45400000, -0.12500000, -0.02300000,  1.00000000,
3176.56949902,  1.50000000, -0.16300000, -0.02800000,  1.00000000,
3176.66554856,  1.45600000, -0.15400000, -0.00600000,  1.00000000,
3176.76421976,  1.49000000, -0.14600000, -0.01200000,  1.00000000,
3176.86047840,  1.45800000, -0.13200000, -0.00100000,  1.00000000,
3176.95651293,  1.46600000, -0.16800000, -0.02300000,  1.00000000,
3177.05449462,  1.45600000, -0.14300000, -0.01300000,  1.00000000,
3177.15149140,  1.48100000, -0.15000000, -0.01200000,  1.00000000,
3177.24653935,  1.49200000, -0.09400000, -0.02300000,  1.00000000,
3177.34371638,  1.44400000, -0.14300000, -0.02000000,  1.00000000,
3177.44147778,  1.46000000, -0.18400000, -0.02400000,  1.00000000,
3177.53551722,  1.48300000, -0.15600000, -0.00100000,  1.00000000,
3177.63401747,  1.49400000, -0.16800000, -0.02700000,  1.00000000,
3177.72832036,  1.45600000, -0.15200000, -0.01700000,  1.00000000,
3177.82455420,  1.43300000, -0.14900000, -0.03600000,  1.00000000,
3177.91944480,  1.48800000, -0.15000000, -0.02300000,  1.00000000,
3178.01468492,  1.45900000, -0.15000000, -0.02600000,  1.00000000,
3178.11268497,  1.46600000, -0.12700000, -0.03600000,  1.00000000,
3178.21144891,  1.49200000, -0.13400000, -0.02400000,  1.00000000,
3178.30642271,  1.48700000, -0.14300000, -0.00600000,  1.00000000,
3178.40457058,  1.44500000, -0.11500000, -0.02300000,  1.00000000,
3178.49948764,  1.44900000, -0.16900000, -0.04200000,  1.00000000,
3178.59813643,  1.45800000, -0.15000000, -0.03600000,  1.00000000,
3178.69320369,  1.46600000, -0.18400000, -0.03500000,  1.00000000,
3178.78861189,  1.48200000, -0.14700000, -0.03200000,  1.00000000,
3178.88384223,  1.45400000, -0.16900000, -0.04500000,  1.00000000,
3178.98154783,  1.48700000, -0.16600000, -0.03800000,  1.00000000,
3179.07637262,  1.44300000, -0.22300000, -0.03400000,  1.00000000,
3179.17364621,  1.47800000, -0.18900000, -0.02100000,  1.00000000,
3179.26970840,  1.44700000, -0.17000000, -0.01100000,  1.00000000,
3179.36762071,  1.45800000, -0.18400000, -0.02200000,  1.00000000,
3179.46072602,  1.44400000, -0.18100000, -0.02800000,  1.00000000,
3179.55666041,  1.45300000, -0.16900000, -0.00900000,  1.00000000,
3179.65670776,  1.44800000, -0.15300000, -0.02300000,  1.00000000,
3179.74972200,  1.45100000, -0.13400000, -0.00600000,  1.00000000,
3179.84477234,  1.48100000, -0.17900000, -0.04700000,  1.00000000,
3179.94396067,  1.48200000, -0.13700000, -0.02200000,  1.00000000,
3180.03861427,  1.46300000, -0.14900000, -0.02300000,  1.00000000,
3180.13756704,  1.43400000, -0.15900000, -0.03500000,  1.00000000,
3180.22871161,  1.43900000, -0.12300000, -0.02200000,  1.00000000,
3180.32869887,  1.43400000, -0.16300000, -0.03100000,  1.00000000,
3180.42476130,  1.39900000, -0.17100000, -0.03300000,  1.00000000,
3180.52486706,  1.41100000, -0.19700000, -0.04700000,  1.00000000,
3180.61742544,  1.49600000, -0.20100000, -0.04800000,  1.00000000,
3180.71676373,  1.43600000, -0.19600000, -0.03400000,  1.00000000,
3180.81469512,  1.44800000, -0.19600000, -0.03500000,  1.00000000,
3180.90876842,  1.41200000, -0.22200000, -0.02000000,  1.00000000,
3181.00868487,  1.43000000, -0.18500000, -0.00300000,  1.00000000,
3181.10357475,  1.42700000, -0.20400000, -0.01900000,  1.00000000,
3181.19678140,  1.43400000, -0.20800000, -0.00800000,  1.00000000,
3181.29570723,  1.41400000, -0.22600000, -0.02000000,  1.00000000,
3181.39078069,  1.48300000, -0.16700000, -0.00700000,  1.00000000,
3181.48589706,  1.42200000, -0.18000000, -0.02700000,  1.00000000,
3181.57944417,  1.39000000, -0.19700000, -0.02600000,  1.00000000,
3181.68141341,  1.40400000, -0.18600000, -0.02900000,  1.00000000,
3181.77589893,  1.45200000, -0.17900000, -0.03200000,  1.00000000,
3181.87198377,  1.41600000, -0.19200000, -0.05300000,  1.00000000,
3181.97038078,  1.45400000, -0.15800000, -0.03500000,  1.00000000,
3182.06614995,  1.40900000, -0.18600000, -0.06000000,  1.00000000,
3182.16211581,  1.44900000, -0.20000000, -0.04400000,  1.00000000,
3182.26026869,  1.44200000, -0.16200000, -0.04800000,  1.00000000,
3182.35425806,  1.43000000, -0.21300000, -0.07500000,  1.00000000,
3182.45106053,  1.43300000, -0.18900000, -0.05800000,  1.00000000,
3182.54810429,  1.45400000, -0.19200000, -0.06600000,  1.00000000,
3182.64337564,  1.45900000, -0.16300000, -0.06100000,  1.00000000,
3182.73805118,  1.41000000, -0.19900000, -0.08400000,  1.00000000,
3182.83660293,  1.43300000, -0.14700000, -0.07200000,  1.00000000,
3182.93454909,  1.46200000, -0.16700000, -0.07100000,  1.00000000,
3183.03201294,  1.43200000, -0.19000000, -0.05600000,  1.00000000,
3183.12659407,  1.45600000, -0.19400000, -0.07300000,  1.00000000,
3183.22154140,  1.46600000, -0.15600000, -0.07200000,  1.00000000,
3183.31850529,  1.47300000, -0.16100000, -0.05800000,  1.00000000,
3183.41458583,  1.46600000, -0.18700000, -0.05000000,  1.00000000,
3183.51151872,  1.48000000, -0.19400000, -0.05200000,  1.00000000,
3183.60568452,  1.46800000, -0.18600000, -0.04900000,  1.00000000,
3183.70288372,  1.48600000, -0.21000000, -0.04500000,  1.00000000,
3183.80052519,  1.46000000, -0.15100000, -0.05100000,  1.00000000,
3183.89455581,  1.45300000, -0.16700000, -0.04400000,  1.00000000,
3183.99394822,  1.49400000, -0.13200000, -0.05300000,  1.00000000,
3184.09052873,  1.47400000, -0.13100000, -0.04200000,  1.00000000,
3184.18749213,  1.47400000, -0.10200000, -0.03900000,  1.00000000,
3184.28259850,  1.45900000, -0.14200000, -0.05200000,  1.00000000,
3184.38071442,  1.46500000, -0.14200000, -0.05000000,  1.00000000,
3184.47662950,  1.52800000, -0.20600000, -0.06400000,  1.00000000,
3184.57364678,  1.51000000, -0.14800000, -0.03800000,  1.00000000,
3184.66748905,  1.47100000, -0.16500000, -0.03600000,  1.00000000,
3184.76558447,  1.47100000, -0.10500000, -0.03500000,  1.00000000,
3184.85750246,  1.47500000, -0.10500000, -0.06100000,  1.00000000,
3184.95668745,  1.47300000, -0.13900000, -0.03600000,  1.00000000,
3185.05280852,  1.50300000, -0.12800000, -0.02100000,  1.00000000,
3185.14752436,  1.44900000, -0.12000000, -0.02300000,  1.00000000,
3185.24939036,  1.50100000, -0.12900000, -0.01000000,  1.00000000,
3185.34523869,  1.49900000, -0.10200000, -0.03200000,  1.00000000,
3185.44255567,  1.49100000, -0.10900000, -0.01700000,  1.00000000,
3185.53706765,  1.47400000, -0.06400000, -0.01500000,  1.00000000,
3185.63412023,  1.51400000, -0.07700000, -0.02900000,  1.00000000,
3185.72903085,  1.50400000, -0.13500000, -0.03600000,  1.00000000,
3185.82608509,  1.50900000, -0.08200000, -0.01800000,  1.00000000,
3185.92415309,  1.50500000, -0.08600000, -0.01000000,  1.00000000,
3186.01901102,  1.48300000, -0.10900000, -0.02300000,  1.00000000,
3186.11741614,  1.44400000, -0.15300000, -0.02300000,  1.00000000,
3186.21296763,  1.49100000, -0.12800000, -0.00000000,  1.00000000,
3186.30587363,  1.47800000, -0.09200000, -0.01300000,  1.00000000,
3186.40785432,  1.48300000, -0.08600000, -0.01100000,  1.00000000,
3186.50485945,  1.42100000, -0.12500000, -0.01200000,  1.00000000,
3186.59885883,  1.46200000, -0.12000000, -0.02000000,  1.00000000,
3186.69586825,  1.46600000, -0.13000000, -0.01700000,  1.00000000,
3186.79095912,  1.48700000, -0.12600000, -0.01200000,  1.00000000,
3186.88695049,  1.44500000, -0.15000000,  0.00200000,  1.00000000,
3186.98502326,  1.45800000, -0.13000000, -0.02200000,  1.00000000,
3187.08011413,  1.42300000, -0.14500000, -0.01600000,  1.00000000,
3187.17707038,  1.42100000, -0.13300000, -0.02200000,  1.00000000,
3187.27316427,  1.47000000, -0.14700000, -0.00100000,  1.00000000,
3187.36704183,  1.47100000, -0.13200000, -0.01900000,  1.00000000,
3187.46714568,  1.51800000, -0.15900000, -0.03500000,  1.00000000,
3187.56466079,  1.44400000, -0.16100000, -0.02200000,  1.00000000,
3187.66100740,  1.43900000, -0.12400000, -0.02400000,  1.00000000,
3187.75665379,  1.48100000, -0.13900000, -0.02700000,  1.00000000,
3187.85115170,  1.45600000, -0.16200000, -0.03700000,  1.00000000,
3187.94743061,  1.48800000, -0.18600000, -0.03800000,  1.00000000,
3188.04604292,  1.45100000, -0.17500000, -0.03900000,  1.00000000,
3188.14001632,  1.43800000, -0.13900000, -0.05300000,  1.00000000,
3188.23544407,  1.46200000, -0.15100000, -0.05700000,  1.00000000,
3188.33139038,  1.47100000, -0.13800000, -0.04700000,  1.00000000,
3188.43040824,  1.46100000, -0.15400000, -0.05600000,  1.00000000,
3188.52325034,  1.46000000, -0.13200000, -0.05100000,  1.00000000,
3188.62509060,  1.48000000, -0.13900000, -0.04300000,  1.00000000,
3188.71922874,  1.50900000, -0.13400000, -0.06300000,  1.00000000,
3188.81547809,  1.46200000, -0.17000000, -0.06500000,  1.00000000,
3188.91125870,  1.49100000, -0.11300000, -0.05900000,  1.00000000,
3189.00728226,  1.52400000, -0.08500000, -0.05500000,  1.00000000,
3189.10324502,  1.49600000, -0.14500000, -0.07900000,  1.00000000,
3189.20244789,  1.49800000, -0.14700000, -0.06400000,  1.00000000,
3189.29730940,  1.50600000, -0.22500000, -0.05100000,  1.00000000,
3189.39229107,  1.49300000, -0.14900000, -0.04400000,  1.00000000,
3189.48949552,  1.50300000, -0.15000000, -0.04000000,  1.00000000,
3189.58503199,  1.51300000, -0.15000000, -0.03500000,  1.00000000,
3189.68193436,  1.46500000, -0.13900000, -0.01200000,  1.00000000,
3189.78047752,  1.52100000, -0.09200000, -0.03400000,  1.00000000,
3189.87636805,  1.48500000, -0.12800000, -0.02400000,  1.00000000,
3189.97508025,  1.51500000, -0.11600000, -0.03700000,  1.00000000,
3190.06943488,  1.46800000, -0.11400000, -0.02900000,  1.00000000,
3190.16645050,  1.49700000, -0.13400000, -0.01900000,  1.00000000,
3190.26240325,  1.44600000, -0.12300000, -0.02700000,  1.00000000,
3190.35838866,  1.52300000, -0.12400000, -0.02600000,  1.00000000,
3190.45558167,  1.47000000, -0.13200000, -0.01100000,  1.00000000,
3190.55147743,  1.45400000, -0.11800000, -0.00000000,  1.00000000,
3190.64663935,  1.46600000, -0.16300000, -0.00500000,  1.00000000,
3190.74447513,  1.43800000, -0.17200000, -0.00500000,  1.00000000,
3190.83866930,  1.47200000, -0.18800000,  0.00700000,  1.00000000,
3190.93779516,  1.46700000, -0.18700000, -0.00100000,  1.00000000,
3191.03485227,  1.43100000, -0.19100000,  0.00800000,  1.00000000,
3191.12875605,  1.40300000, -0.14600000,  0.00700000,  1.00000000,
3191.22682452,  1.43600000, -0.21200000,  0.01200000,  1.00000000,
3191.32462597,  1.42500000, -0.18900000,  0.00900000,  1.00000000,
3191.41864777,  1.42800000, -0.16700000,  0.00300000,  1.00000000,
3191.51575041,  1.41600000, -0.15400000,  0.02100000,  1.00000000,
3191.60974050,  1.45300000, -0.11200000, -0.00700000,  1.00000000,
3191.70580935,  1.42000000, -0.16100000,  0.00500000,  1.00000000,
3191.80169725,  1.43800000, -0.17000000, -0.01900000,  1.00000000,
3191.89686441,  1.41900000, -0.19800000, -0.02600000,  1.00000000,
3191.99558401,  1.42200000, -0.18200000, -0.03400000,  1.00000000,
3192.09470248,  1.39600000, -0.18900000, -0.03500000,  1.00000000,
3192.18576455,  1.39700000, -0.20500000, -0.03500000,  1.00000000,
3192.28471684,  1.42200000, -0.18200000, -0.05100000,  1.00000000,
3192.38279700,  1.43800000, -0.18800000, -0.04300000,  1.00000000,
3192.47716141,  1.39800000, -0.18700000, -0.05200000,  1.00000000,
3192.57410836,  1.40800000, -0.17600000, -0.06000000,  1.00000000,
3192.66895843,  1.40500000, -0.17000000, -0.04500000,  1.00000000,
3192.76432943,  1.43500000, -0.13100000, -0.04300000,  1.00000000,
3192.86246061,  1.40600000, -0.17800000, -0.05900000,  1.00000000,
3192.95609403,  1.43900000, -0.14700000, -0.04100000,  1.00000000,
3193.05498075,  1.40800000, -0.17400000, -0.03700000,  1.00000000,
3193.14896584,  1.43300000, -0.12000000, -0.03800000,  1.00000000,
3193.24607611,  1.39100000, -0.11000000, -0.04500000,  1.00000000,
3193.34506822,  1.41200000, -0.16600000, -0.06700000,  1.00000000,
3193.44148183,  1.42500000, -0.16300000, -0.06500000,  1.00000000,
3193.53634238,  1.45600000, -0.16100000, -0.06000000,  1.00000000,
3193.63380933,  1.42000000, -0.16400000, -0.04800000,  1.00000000,
3193.72848487,  1.46200000, -0.12400000, -0.05300000,  1.00000000,
3193.82414818,  1.40300000, -0.12700000, -0.03300000,  1.00000000,
3193.91840458,  1.45700000, -0.12300000, -0.04400000,  1.00000000,
3194.01554728,  1.48000000, -0.09400000, -0.05400000,  1.00000000,
3194.11395526,  1.44900000, -0.13900000, -0.05800000,  1.00000000,
3194.20930886,  1.44700000, -0.11500000, -0.03000000,  1.00000000,
3194.30433583,  1.45900000, -0.14500000, -0.04300000,  1.00000000,
3194.40320134,  1.40800000, -0.17400000, -0.04700000,  1.00000000,
3194.49959874,  1.42800000, -0.23600000, -0.05200000,  1.00000000,
3194.59567928,  1.45100000, -0.14200000, -0.01700000,  1.00000000,
3194.69203138,  1.47900000, -0.16000000, -0.03200000,  1.00000000,
3194.78866792,  1.42800000, -0.14100000, -0.01000000,  1.00000000,
3194.88167644,  1.46400000, -0.16800000, -0.02700000,  1.00000000,
3194.98216510,  1.46200000, -0.18800000, -0.02400000,  1.00000000,
3195.07679057,  1.49000000, -0.15000000, -0.05100000,  1.00000000,
3195.17181563,  1.46700000, -0.14900000, -0.03000000,  1.00000000,
3195.26773882,  1.43400000, -0.13900000, -0.03000000,  1.00000000,
3195.36587977,  1.46000000, -0.15800000, -0.05100000,  1.00000000,
3195.46078682,  1.45700000, -0.15700000, -0.04500000,  1.00000000,
3195.56078577,  1.48700000, -0.14300000, -0.03000000,  1.00000000,
3195.65781617,  1.43200000, -0.14100000, -0.02600000,  1.00000000,
3195.75332832,  1.41800000, -0.17000000, -0.04600000,  1.00000000,
3195.84855437,  1.46800000, -0.13200000, -0.03400000,  1.00000000,
3195.94491625,  1.48700000, -0.16100000, -0.02800000,  1.00000000,
3196.03984475,  1.44600000, -0.15300000, -0.03200000,  1.00000000,
3196.13701248,  1.48200000, -0.14200000, -0.00000000,  1.00000000,
3196.23339486,  1.45600000, -0.13000000, -0.03100000,  1.00000000,
3196.32887292,  1.41200000, -0.16400000, -0.01800000,  1.00000000,
3196.42599106,  1.45100000, -0.15200000, -0.04300000,  1.00000000,
3196.51983190,  1.47900000, -0.14500000, -0.03800000,  1.00000000,
3196.61729431,  1.48400000, -0.14100000, -0.02000000,  1.00000000,
3196.71590424,  1.46400000, -0.14200000, -0.02000000,  1.00000000,
3196.81420898,  1.46600000, -0.10200000, -0.02500000,  1.00000000,
3196.90943384,  1.45600000, -0.10700000, -0.02500000,  1.00000000,
3197.00435185,  1.44300000, -0.12100000, -0.02400000,  1.00000000,
3197.10078764,  1.44800000, -0.13700000, -0.02000000,  1.00000000,
3197.19696212,  1.45500000, -0.16900000, -0.02700000,  1.00000000,
3197.29190445,  1.47700000, -0.14200000, -0.02900000,  1.00000000,
3197.38886547,  1.48300000, -0.15600000, -0.00600000,  1.00000000,
3197.48495102,  1.47500000, -0.12600000, -0.02300000,  1.00000000,
3197.58011961,  1.46900000, -0.08000000, -0.02200000,  1.00000000,
3197.67698526,  1.47100000, -0.12200000, -0.02400000,  1.00000000,
3197.77397966,  1.45900000, -0.12700000, -0.01900000,  1.00000000,
3197.87290454,  1.45500000, -0.13700000, -0.01600000,  1.00000000,
3197.96906090,  1.47000000, -0.18000000, -0.03900000,  1.00000000,
3198.06494570,  1.43600000, -0.13600000, -0.02500000,  1.00000000,
3198.15996885,  1.47200000, -0.15600000, -0.03900000,  1.00000000,
3198.25721574,  1.53100000, -0.14100000, -0.02400000,  1.00000000,
3198.35218143,  1.44900000, -0.16600000, -0.05300000,  1.00000000,
3198.45034528,  1.43400000, -0.16700000, -0.04800000,  1.00000000,
3198.54650831,  1.46100000, -0.19600000, -0.02700000,  1.00000000,
3198.64270401,  1.44400000, -0.12300000, -0.00900000,  1.00000000,
3198.73866868,  1.48100000, -0.10000000, -0.01900000,  1.00000000,
3198.83451104,  1.43600000, -0.16900000, -0.03300000,  1.00000000,
3198.93110514,  1.50000000, -0.16700000, -0.05100000,  1.00000000,
3199.02756405,  1.43800000, -0.14900000, -0.02700000,  1.00000000,
3199.12582254,  1.43900000, -0.11800000, -0.02700000,  1.00000000,
3199.22185922,  1.41900000, -0.12600000, -0.02600000,  1.00000000,
3199.31693482,  1.45800000, -0.13400000, -0.02600000,  1.00000000,
3199.41483259,  1.44000000, -0.19900000, -0.04300000,  1.00000000,
3199.50883555,  1.47000000, -0.11900000, -0.04900000,  1.00000000,
3199.60578942,  1.45400000, -0.15500000, -0.05800000,  1.00000000,
3199.70075750,  1.45900000, -0.13600000, -0.06000000,  1.00000000,
3199.79792595,  1.46900000, -0.14600000, -0.07900000,  1.00000000,
3199.89221430,  1.47300000, -0.12800000, -0.06900000,  1.00000000,
3199.98808765,  1.50200000, -0.12000000, -0.06300000,  1.00000000,
3200.08550000,  1.46300000, -0.21300000, -0.09100000,  1.00000000,
3200.18486142,  1.46500000, -0.16500000, -0.07200000,  1.00000000,
3200.27940369,  1.48300000, -0.14800000, -0.06400000,  1.00000000,
3200.37690568,  1.50100000, -0.08900000, -0.06200000,  1.00000000,
3200.47075272,  1.48700000, -0.16000000, -0.06700000,  1.00000000,
3200.56688261,  1.51000000, -0.14700000, -0.03500000,  1.00000000,
3200.66486311,  1.47300000, -0.14200000, -0.06000000,  1.00000000,
3200.76089072,  1.43400000, -0.10600000, -0.04800000,  1.00000000,
3200.85687327,  1.50500000, -0.17000000, -0.07200000,  1.00000000,
