line tracking
time,cross\_track\_err\_input,cross\_track\_err\_setpoint,yaw\_line,yaw\_setpoint,
seconds,m,m,rad,rad,
6777.61658335,  1.41000000,  0.00000000,  0.78320000,  0.64500000,
6777.71657252,  1.44000000,  0.00000000,  0.78320000,  0.64220000,
6777.81672072,  1.53000000,  0.00000000,  0.78320000,  0.63590000,
6777.91660094,  1.65000000,  0.00000000,  0.78320000,  0.62690000,
6778.01678920,  1.67000000,  0.00000000,  0.78320000,  0.62470000,
6778.11691546,  1.68000000,  0.00000000,  0.78320000,  0.62350000,
6778.21661758,  1.67000000,  0.00000000,  0.78320000,  0.62300000,
6778.31662035,  1.74000000,  0.00000000,  0.78320000,  0.61790000,
6778.41682768,  1.75000000,  0.00000000,  0.78320000,  0.61620000,
6778.51687670,  1.73000000,  0.00000000,  0.78320000,  0.61660000,
6778.61706114,  1.69000000,  0.00000000,  0.78320000,  0.61850000,
6778.71694684,  1.68000000,  0.00000000,  0.78320000,  0.61830000,
6778.81654716,  1.66000000,  0.00000000,  0.78320000,  0.61850000,
6778.91710210,  1.65000000,  0.00000000,  0.78320000,  0.61880000,
6779.01668358,  1.57000000,  0.00000000,  0.78320000,  0.62330000,
6779.11660671,  1.61000000,  0.00000000,  0.78320000,  0.61950000,
6779.21728134,  1.54000000,  0.00000000,  0.78320000,  0.62330000,
6779.31660676,  1.47000000,  0.00000000,  0.78320000,  0.62720000,
6779.41665077,  1.38000000,  0.00000000,  0.78320000,  0.63280000,
6779.51688480,  1.33000000,  0.00000000,  0.78320000,  0.63550000,
6779.61663604,  1.31000000,  0.00000000,  0.78320000,  0.63620000,
6779.71646285,  1.25000000,  0.00000000,  0.78320000,  0.63950000,
6779.81766820,  1.08000000,  0.00000000,  0.78320000,  0.65020000,
6779.91661048,  1.07000000,  0.00000000,  0.78320000,  0.65020000,
6780.01658535,  0.78000000,  0.00000000,  0.78320000,  0.66900000,
6780.11668158,  0.64000000,  0.00000000,  0.78320000,  0.67830000,
6780.21684456,  0.76000000,  0.00000000,  0.78320000,  0.67000000,
6780.31662345,  0.71000000,  0.00000000,  0.78320000,  0.67300000,
6780.41717339,  0.65000000,  0.00000000,  0.78320000,  0.67610000,
6780.51664591,  0.57000000,  0.00000000,  0.78320000,  0.68160000,
6780.61659908,  0.56000000,  0.00000000,  0.78320000,  0.68190000,
6780.71712756,  0.52000000,  0.00000000,  0.78320000,  0.68460000,
6780.81693530,  0.51000000,  0.00000000,  0.78320000,  0.68490000,
6780.91675663,  0.50000000,  0.00000000,  0.78320000,  0.68520000,
6781.01658297,  0.48000000,  0.00000000,  0.78320000,  0.68610000,
6781.11702418,  0.55000000,  0.00000000,  0.78320000,  0.68140000,
6781.21657681,  0.62000000,  0.00000000,  0.78320000,  0.67640000,
6781.31694388,  0.65000000,  0.00000000,  0.78320000,  0.67400000,
6781.41694260,  0.58000000,  0.00000000,  0.78320000,  0.67870000,
6781.51664710,  0.63000000,  0.00000000,  0.78320000,  0.67450000,
6781.61688828,  0.65000000,  0.00000000,  0.78320000,  0.67280000,
6781.71665287,  0.61000000,  0.00000000,  0.78320000,  0.67560000,
6781.81658459,  0.63000000,  0.00000000,  0.78320000,  0.67350000,
6781.91668439,  0.76000000,  0.00000000,  0.78320000,  0.66480000,
6782.01703811,  0.55000000,  0.00000000,  0.78320000,  0.67860000,
6782.11667538,  0.62000000,  0.00000000,  0.78320000,  0.67350000,
6782.21666479,  0.53000000,  0.00000000,  0.78320000,  0.67950000,
6782.31671786,  0.53000000,  0.00000000,  0.78320000,  0.67900000,
6782.41664863,  0.63000000,  0.00000000,  0.78320000,  0.67160000,
6782.51664281,  0.66000000,  0.00000000,  0.78320000,  0.66940000,
6782.61666131,  0.68000000,  0.00000000,  0.78320000,  0.66800000,
6782.71657872,  0.70000000,  0.00000000,  0.78320000,  0.66660000,
6782.81668782,  0.71000000,  0.00000000,  0.78320000,  0.66550000,
6782.91706467,  0.77000000,  0.00000000,  0.78320000,  0.66100000,
6783.01658154,  0.75000000,  0.00000000,  0.78320000,  0.66150000,
6783.11703968,  0.75000000,  0.00000000,  0.78320000,  0.66150000,
6783.21678734,  0.94000000,  0.00000000,  0.78320000,  0.64840000,
6783.31658196,  1.08000000,  0.00000000,  0.78320000,  0.63860000,
6783.41703987,  1.21000000,  0.00000000,  0.78320000,  0.62900000,
6783.51675391,  1.26000000,  0.00000000,  0.78320000,  0.62500000,
6783.61669302,  1.22000000,  0.00000000,  0.78320000,  0.62740000,
6783.71659613,  1.20000000,  0.00000000,  0.78320000,  0.62830000,
6783.81661201,  1.19000000,  0.00000000,  0.78320000,  0.62800000,
6783.91658807,  1.17000000,  0.00000000,  0.78320000,  0.62910000,
6784.01688242,  1.19000000,  0.00000000,  0.78320000,  0.62680000,
6784.11658216,  1.15000000,  0.00000000,  0.78320000,  0.62880000,
6784.21711969,  0.96000000,  0.00000000,  0.78320000,  0.64090000,
6784.31679034,  0.94000000,  0.00000000,  0.78320000,  0.64180000,
6784.41668439,  0.76000000,  0.00000000,  0.78320000,  0.65390000,
6784.51654911,  0.75000000,  0.00000000,  0.78320000,  0.65390000,
6784.61707687,  0.63000000,  0.00000000,  0.78320000,  0.66160000,
6784.71703386,  0.49000000,  0.00000000,  0.78320000,  0.67100000,
6784.81662107,  0.53000000,  0.00000000,  0.78320000,  0.66790000,
6784.91661549,  0.50000000,  0.00000000,  0.78320000,  0.66920000,
6785.01694608,  0.61000000,  0.00000000,  0.78320000,  0.66190000,
6785.11667657,  0.55000000,  0.00000000,  0.78320000,  0.66570000,
6785.21695781,  0.39000000,  0.00000000,  0.78320000,  0.67590000,
6785.31657362,  0.48000000,  0.00000000,  0.78320000,  0.67000000,
6785.41690946,  0.52000000,  0.00000000,  0.78320000,  0.66690000,
6785.51665926,  0.49000000,  0.00000000,  0.78320000,  0.66880000,
6785.61660981,  0.45000000,  0.00000000,  0.78320000,  0.67100000,
6785.71666908,  0.35000000,  0.00000000,  0.78320000,  0.67770000,
6785.81670666,  0.25000000,  0.00000000,  0.78320000,  0.68420000,
6785.91667986,  0.19000000,  0.00000000,  0.78320000,  0.68780000,
6786.01650476,  0.12000000,  0.00000000,  0.78320000,  0.69280000,
6786.11659002,  0.09000000,  0.00000000,  0.78320000,  0.69450000,
6786.21664834,  0.04000000,  0.00000000,  0.78320000,  0.69810000,
6786.31656289, -0.00000000,  0.00000000,  0.78320000,  0.70060000,
6786.41658401, -0.01000000,  0.00000000,  0.78320000,  0.70130000,
6786.51682305, -0.03000000,  0.00000000,  0.78320000,  0.70230000,
6786.61717272, -0.08000000,  0.00000000,  0.78320000,  0.70590000,
6786.71672487, -0.05000000,  0.00000000,  0.78320000,  0.70420000,
6786.81673956,  0.01000000,  0.00000000,  0.78320000,  0.70020000,
6786.91701865, -0.00000000,  0.00000000,  0.78320000,  0.70090000,
6787.01708293,  0.01000000,  0.00000000,  0.78320000,  0.70000000,
6787.11659741,  0.15000000,  0.00000000,  0.78320000,  0.69040000,
6787.21668363,  0.21000000,  0.00000000,  0.78320000,  0.68670000,
6787.31670523,  0.21000000,  0.00000000,  0.78320000,  0.68620000,
6787.41666770,  0.22000000,  0.00000000,  0.78320000,  0.68590000,
6787.51667762,  0.31000000,  0.00000000,  0.78320000,  0.67970000,
6787.61658025,  0.30000000,  0.00000000,  0.78320000,  0.68010000,
6787.71676540,  0.29000000,  0.00000000,  0.78320000,  0.68030000,
6787.81712580,  0.29000000,  0.00000000,  0.78320000,  0.68050000,
6787.91665554,  0.32000000,  0.00000000,  0.78320000,  0.67810000,
6788.01671886,  0.31000000,  0.00000000,  0.78320000,  0.67870000,
6788.11671495,  0.30000000,  0.00000000,  0.78320000,  0.67930000,
6788.21677494,  0.30000000,  0.00000000,  0.78320000,  0.67900000,
6788.31706691,  0.29000000,  0.00000000,  0.78320000,  0.67970000,
6788.41689420,  0.33000000,  0.00000000,  0.78320000,  0.67680000,
6788.51692867,  0.30000000,  0.00000000,  0.78320000,  0.67890000,
6788.61660862,  0.21000000,  0.00000000,  0.78320000,  0.68450000,
6788.71673012,  0.28000000,  0.00000000,  0.78320000,  0.67990000,
6788.81695890,  0.34000000,  0.00000000,  0.78320000,  0.67530000,
6788.91668081,  0.31000000,  0.00000000,  0.78320000,  0.67710000,
6789.01662064,  0.31000000,  0.00000000,  0.78320000,  0.67730000,
6789.11760235,  0.30000000,  0.00000000,  0.78320000,  0.67760000,
6789.21711969,  0.26000000,  0.00000000,  0.78320000,  0.68010000,
6789.31684351,  0.23000000,  0.00000000,  0.78320000,  0.68200000,
6789.41699529,  0.21000000,  0.00000000,  0.78320000,  0.68340000,
6789.51663446,  0.21000000,  0.00000000,  0.78320000,  0.68360000,
6789.61664248,  0.22000000,  0.00000000,  0.78320000,  0.68220000,
6789.71671867,  0.20000000,  0.00000000,  0.78320000,  0.68370000,
6789.81705642,  0.10000000,  0.00000000,  0.78320000,  0.69030000,
6789.91676164,  0.07000000,  0.00000000,  0.78320000,  0.69220000,
6790.01691008, -0.02000000,  0.00000000,  0.78320000,  0.69820000,
6790.11660719,  0.02000000,  0.00000000,  0.78320000,  0.69550000,
6790.21696591, -0.07000000,  0.00000000,  0.78320000,  0.70160000,
6790.31668997, -0.10000000,  0.00000000,  0.78320000,  0.70370000,
6790.41662908, -0.10000000,  0.00000000,  0.78320000,  0.70380000,
6790.51702476, -0.13000000,  0.00000000,  0.78320000,  0.70560000,
6790.61675358, -0.14000000,  0.00000000,  0.78320000,  0.70630000,
6790.71655679, -0.14000000,  0.00000000,  0.78320000,  0.70640000,
6790.81685305, -0.14000000,  0.00000000,  0.78320000,  0.70700000,
6790.91693354, -0.17000000,  0.00000000,  0.78320000,  0.70900000,
6791.01661563, -0.20000000,  0.00000000,  0.78320000,  0.71110000,
6791.11679769, -0.21000000,  0.00000000,  0.78320000,  0.71200000,
6791.21678972, -0.27000000,  0.00000000,  0.78320000,  0.71570000,
6791.31689429, -0.40000000,  0.00000000,  0.78320000,  0.72440000,
6791.41656137, -0.38000000,  0.00000000,  0.78320000,  0.72370000,
6791.51671267, -0.38000000,  0.00000000,  0.78320000,  0.72380000,
6791.61654830, -0.42000000,  0.00000000,  0.78320000,  0.72680000,
6791.71658301, -0.44000000,  0.00000000,  0.78320000,  0.72790000,
6791.81733799, -0.35000000,  0.00000000,  0.78320000,  0.72200000,
6791.91706491, -0.37000000,  0.00000000,  0.78320000,  0.72390000,
6792.01661134, -0.35000000,  0.00000000,  0.78320000,  0.72290000,
6792.11674523, -0.33000000,  0.00000000,  0.78320000,  0.72140000,
6792.21662331, -0.36000000,  0.00000000,  0.78320000,  0.72360000,
6792.31689239, -0.46000000,  0.00000000,  0.78320000,  0.73040000,
6792.41671896, -0.47000000,  0.00000000,  0.78320000,  0.73170000,
6792.51659846, -0.54000000,  0.00000000,  0.78320000,  0.73660000,
6792.61683989, -0.53000000,  0.00000000,  0.78320000,  0.73640000,
6792.71661973, -0.51000000,  0.00000000,  0.78320000,  0.73470000,
6792.81666636, -0.58000000,  0.00000000,  0.78320000,  0.74020000,
6792.91688943, -0.49000000,  0.00000000,  0.78320000,  0.73390000,
6793.01670074, -0.47000000,  0.00000000,  0.78320000,  0.73340000,
6793.11659980, -0.42000000,  0.00000000,  0.78320000,  0.72960000,
6793.21672940, -0.53000000,  0.00000000,  0.78320000,  0.73740000,
6793.31689262, -0.53000000,  0.00000000,  0.78320000,  0.73780000,
6793.41656303, -0.50000000,  0.00000000,  0.78320000,  0.73610000,
6793.51660442, -0.51000000,  0.00000000,  0.78320000,  0.73680000,
6793.61688805, -0.50000000,  0.00000000,  0.78320000,  0.73630000,
6793.71736169, -0.49000000,  0.00000000,  0.78320000,  0.73590000,
6793.81678796, -0.47000000,  0.00000000,  0.78320000,  0.73470000,
6793.91661835, -0.47000000,  0.00000000,  0.78320000,  0.73530000,
6794.01671481, -0.43000000,  0.00000000,  0.78320000,  0.73250000,
6794.11682582, -0.41000000,  0.00000000,  0.78320000,  0.73150000,
6794.21741462, -0.41000000,  0.00000000,  0.78320000,  0.73210000,
6794.31711864, -0.44000000,  0.00000000,  0.78320000,  0.73390000,
6794.41695333, -0.42000000,  0.00000000,  0.78320000,  0.73300000,
6794.51711822, -0.41000000,  0.00000000,  0.78320000,  0.73270000,
6794.61673450, -0.43000000,  0.00000000,  0.78320000,  0.73400000,
6794.71681261, -0.54000000,  0.00000000,  0.78320000,  0.74150000,
6794.81689882, -0.59000000,  0.00000000,  0.78320000,  0.74520000,
6794.91686845, -0.60000000,  0.00000000,  0.78320000,  0.74600000,
6795.01658010, -0.59000000,  0.00000000,  0.78320000,  0.74560000,
6795.11743641, -0.45000000,  0.00000000,  0.78320000,  0.73670000,
6795.21665478, -0.38000000,  0.00000000,  0.78320000,  0.73240000,
6795.31663013, -0.34000000,  0.00000000,  0.78320000,  0.72980000,
6795.41692185, -0.40000000,  0.00000000,  0.78320000,  0.73430000,
6795.51670313, -0.37000000,  0.00000000,  0.78320000,  0.73220000,
6795.61698604, -0.35000000,  0.00000000,  0.78320000,  0.73090000,
6795.71694088, -0.37000000,  0.00000000,  0.78320000,  0.73230000,
6795.81663775, -0.40000000,  0.00000000,  0.78320000,  0.73440000,
6795.91716456, -0.46000000,  0.00000000,  0.78320000,  0.73910000,
6796.01691246, -0.40000000,  0.00000000,  0.78320000,  0.73520000,
6796.11681104, -0.31000000,  0.00000000,  0.78320000,  0.72930000,
6796.21718574, -0.42000000,  0.00000000,  0.78320000,  0.73690000,
6796.31667590, -0.39000000,  0.00000000,  0.78320000,  0.73480000,
6796.41658425, -0.42000000,  0.00000000,  0.78320000,  0.73710000,
6796.51662207, -0.45000000,  0.00000000,  0.78320000,  0.73970000,
6796.61679697, -0.46000000,  0.00000000,  0.78320000,  0.74060000,
6796.71696973, -0.45000000,  0.00000000,  0.78320000,  0.74010000,
6796.81660676, -0.46000000,  0.00000000,  0.78320000,  0.74090000,
6796.91702056, -0.44000000,  0.00000000,  0.78320000,  0.74000000,
6797.01670599, -0.46000000,  0.00000000,  0.78320000,  0.74140000,
6797.11670756, -0.46000000,  0.00000000,  0.78320000,  0.74160000,
6797.21706891, -0.46000000,  0.00000000,  0.78320000,  0.74170000,
6797.31670380, -0.47000000,  0.00000000,  0.78320000,  0.74250000,
6797.41706538, -0.40000000,  0.00000000,  0.78320000,  0.73850000,
6797.51675606, -0.43000000,  0.00000000,  0.78320000,  0.74040000,
6797.61667061, -0.41000000,  0.00000000,  0.78320000,  0.73950000,
6797.71690106, -0.40000000,  0.00000000,  0.78320000,  0.73890000,
6797.81717658, -0.36000000,  0.00000000,  0.78320000,  0.73630000,
6797.91718268, -0.35000000,  0.00000000,  0.78320000,  0.73580000,
6798.01674032, -0.35000000,  0.00000000,  0.78320000,  0.73590000,
6798.11671352, -0.35000000,  0.00000000,  0.78320000,  0.73590000,
6798.21672821, -0.34000000,  0.00000000,  0.78320000,  0.73570000,
6798.31662107, -0.34000000,  0.00000000,  0.78320000,  0.73560000,
6798.41699886, -0.33000000,  0.00000000,  0.78320000,  0.73550000,
6798.51670384, -0.26000000,  0.00000000,  0.78320000,  0.73120000,
6798.61661386, -0.23000000,  0.00000000,  0.78320000,  0.72880000,
6798.71679020, -0.15000000,  0.00000000,  0.78320000,  0.72380000,
6798.81662512, -0.17000000,  0.00000000,  0.78320000,  0.72510000,
6798.91725326, -0.14000000,  0.00000000,  0.78320000,  0.72290000,
6799.01667714, -0.12000000,  0.00000000,  0.78320000,  0.72210000,
6799.11669350, -0.11000000,  0.00000000,  0.78320000,  0.72120000,
6799.21715736, -0.10000000,  0.00000000,  0.78320000,  0.72080000,
6799.31672764, -0.08000000,  0.00000000,  0.78320000,  0.71910000,
6799.41663074, -0.06000000,  0.00000000,  0.78320000,  0.71840000,
6799.51689053, -0.07000000,  0.00000000,  0.78320000,  0.71880000,
6799.61692452, -0.07000000,  0.00000000,  0.78320000,  0.71860000,
6799.71701264, -0.06000000,  0.00000000,  0.78320000,  0.71850000,
6799.81660509, -0.05000000,  0.00000000,  0.78320000,  0.71780000,
6799.91671371, -0.05000000,  0.00000000,  0.78320000,  0.71780000,
6800.01671934, -0.05000000,  0.00000000,  0.78320000,  0.71770000,
6800.11668873, -0.06000000,  0.00000000,  0.78320000,  0.71820000,
6800.21660876, -0.10000000,  0.00000000,  0.78320000,  0.72080000,
6800.31755352, -0.13000000,  0.00000000,  0.78320000,  0.72300000,
6800.41695476, -0.12000000,  0.00000000,  0.78320000,  0.72250000,
6800.51670957, -0.13000000,  0.00000000,  0.78320000,  0.72330000,
6800.61671877, -0.14000000,  0.00000000,  0.78320000,  0.72420000,
6800.71719170, -0.16000000,  0.00000000,  0.78320000,  0.72530000,
6800.81665850, -0.18000000,  0.00000000,  0.78320000,  0.72660000,
6800.91720533, -0.13000000,  0.00000000,  0.78320000,  0.72320000,
6801.01660705, -0.12000000,  0.00000000,  0.78320000,  0.72290000,
6801.11664557, -0.10000000,  0.00000000,  0.78320000,  0.72180000,
6801.21658945, -0.16000000,  0.00000000,  0.78320000,  0.72570000,
6801.31661916, -0.16000000,  0.00000000,  0.78320000,  0.72570000,
6801.41696763, -0.12000000,  0.00000000,  0.78320000,  0.72330000,
6801.51695633, -0.12000000,  0.00000000,  0.78320000,  0.72290000,
6801.61657476,  0.01000000,  0.00000000,  0.78320000,  0.71450000,
6801.71703100,  0.01000000,  0.00000000,  0.78320000,  0.71440000,
6801.81693840, -0.00000000,  0.00000000,  0.78320000,  0.71520000,
6801.91671133,  0.06000000,  0.00000000,  0.78320000,  0.71130000,
6802.01664019,  0.10000000,  0.00000000,  0.78320000,  0.70860000,
6802.11662960,  0.11000000,  0.00000000,  0.78320000,  0.70780000,
6802.21681380,  0.11000000,  0.00000000,  0.78320000,  0.70770000,
6802.31674623,  0.14000000,  0.00000000,  0.78320000,  0.70560000,
6802.41665030,  0.19000000,  0.00000000,  0.78320000,  0.70220000,
6802.51663113,  0.22000000,  0.00000000,  0.78320000,  0.69980000,
6802.61699486,  0.24000000,  0.00000000,  0.78320000,  0.69850000,
6802.71698594,  0.29000000,  0.00000000,  0.78320000,  0.69530000,
6802.81662512,  0.32000000,  0.00000000,  0.78320000,  0.69330000,
6802.91709948,  0.28000000,  0.00000000,  0.78320000,  0.69520000,
6803.01672697,  0.32000000,  0.00000000,  0.78320000,  0.69270000,
6803.11711645,  0.25000000,  0.00000000,  0.78320000,  0.69740000,
6803.21690607,  0.19000000,  0.00000000,  0.78320000,  0.70090000,
6803.31665587,  0.11000000,  0.00000000,  0.78320000,  0.70620000,
6803.41670775,  0.04000000,  0.00000000,  0.78320000,  0.71140000,
6803.51672149, -0.05000000,  0.00000000,  0.78320000,  0.71690000,
6803.61654639, -0.12000000,  0.00000000,  0.78320000,  0.72180000,
6803.71656775, -0.02000000,  0.00000000,  0.78320000,  0.71520000,
6803.81706977, -0.00000000,  0.00000000,  0.78320000,  0.71400000,
6803.91662264,  0.03000000,  0.00000000,  0.78320000,  0.71200000,
6804.01664138, -0.03000000,  0.00000000,  0.78320000,  0.71560000,
6804.11678076, -0.04000000,  0.00000000,  0.78320000,  0.71630000,
6804.21659136, -0.04000000,  0.00000000,  0.78320000,  0.71650000,
6804.31673551, -0.06000000,  0.00000000,  0.78320000,  0.71760000,
6804.41671109, -0.07000000,  0.00000000,  0.78320000,  0.71850000,
6804.51696920, -0.10000000,  0.00000000,  0.78320000,  0.72090000,
6804.61710787, -0.09000000,  0.00000000,  0.78320000,  0.72010000,
6804.71688199, -0.15000000,  0.00000000,  0.78320000,  0.72390000,
6804.81668520, -0.17000000,  0.00000000,  0.78320000,  0.72580000,
6804.91677952, -0.18000000,  0.00000000,  0.78320000,  0.72650000,
6805.01702261, -0.20000000,  0.00000000,  0.78320000,  0.72770000,
6805.11731100, -0.22000000,  0.00000000,  0.78320000,  0.72930000,
6805.21666288, -0.26000000,  0.00000000,  0.78320000,  0.73220000,
6805.31673098, -0.31000000,  0.00000000,  0.78320000,  0.73570000,
6805.41709185, -0.28000000,  0.00000000,  0.78320000,  0.73390000,
6805.51672363, -0.29000000,  0.00000000,  0.78320000,  0.73410000,
6805.61671233, -0.33000000,  0.00000000,  0.78320000,  0.73700000,
6805.71664071, -0.40000000,  0.00000000,  0.78320000,  0.74210000,
6805.81721520, -0.39000000,  0.00000000,  0.78320000,  0.74190000,
6805.91712260, -0.38000000,  0.00000000,  0.78320000,  0.74120000,
6806.01691437, -0.37000000,  0.00000000,  0.78320000,  0.74090000,
6806.11706614, -0.37000000,  0.00000000,  0.78320000,  0.74090000,
6806.21669269, -0.35000000,  0.00000000,  0.78320000,  0.73980000,
6806.31660390, -0.38000000,  0.00000000,  0.78320000,  0.74210000,
6806.41706800, -0.40000000,  0.00000000,  0.78320000,  0.74320000,
6806.51661468, -0.38000000,  0.00000000,  0.78320000,  0.74240000,
6806.61671925, -0.40000000,  0.00000000,  0.78320000,  0.74400000,
6806.71706057, -0.38000000,  0.00000000,  0.78320000,  0.74250000,
6806.81701517, -0.36000000,  0.00000000,  0.78320000,  0.74120000,
6806.91682887, -0.32000000,  0.00000000,  0.78320000,  0.73930000,
6807.01659226, -0.31000000,  0.00000000,  0.78320000,  0.73880000,
6807.11665916, -0.33000000,  0.00000000,  0.78320000,  0.73970000,
6807.21660185, -0.37000000,  0.00000000,  0.78320000,  0.74290000,
6807.31666398, -0.35000000,  0.00000000,  0.78320000,  0.74140000,
6807.41663098, -0.31000000,  0.00000000,  0.78320000,  0.73900000,
6807.51663589, -0.17000000,  0.00000000,  0.78320000,  0.72990000,
6807.61669064, -0.20000000,  0.00000000,  0.78320000,  0.73220000,
6807.71671438, -0.26000000,  0.00000000,  0.78320000,  0.73620000,
6807.81696272, -0.24000000,  0.00000000,  0.78320000,  0.73460000,
6807.91659141, -0.20000000,  0.00000000,  0.78320000,  0.73270000,
6808.01722527, -0.15000000,  0.00000000,  0.78320000,  0.72920000,
6808.11665606, -0.13000000,  0.00000000,  0.78320000,  0.72750000,
6808.21692038, -0.15000000,  0.00000000,  0.78320000,  0.72940000,
6808.31732559, -0.14000000,  0.00000000,  0.78320000,  0.72890000,
6808.41692281, -0.15000000,  0.00000000,  0.78320000,  0.72960000,
6808.51667833, -0.14000000,  0.00000000,  0.78320000,  0.72880000,
6808.61662459, -0.14000000,  0.00000000,  0.78320000,  0.72900000,
6808.71698093, -0.12000000,  0.00000000,  0.78320000,  0.72740000,
6808.81662059, -0.17000000,  0.00000000,  0.78320000,  0.73100000,
6808.91716290, -0.17000000,  0.00000000,  0.78320000,  0.73080000,
6809.01711869, -0.10000000,  0.00000000,  0.78320000,  0.72620000,
6809.11668634, -0.13000000,  0.00000000,  0.78320000,  0.72870000,
6809.21707058, -0.23000000,  0.00000000,  0.78320000,  0.73520000,
6809.31656432, -0.22000000,  0.00000000,  0.78320000,  0.73490000,
6809.41696143, -0.25000000,  0.00000000,  0.78320000,  0.73720000,
6809.51680446, -0.24000000,  0.00000000,  0.78320000,  0.73650000,
6809.61664724, -0.24000000,  0.00000000,  0.78320000,  0.73650000,
6809.71709895, -0.22000000,  0.00000000,  0.78320000,  0.73520000,
6809.81685686, -0.18000000,  0.00000000,  0.78320000,  0.73260000,
6809.91691041, -0.08000000,  0.00000000,  0.78320000,  0.72580000,
6810.01665282, -0.09000000,  0.00000000,  0.78320000,  0.72700000,
6810.11727571, -0.09000000,  0.00000000,  0.78320000,  0.72650000,
6810.21660376, -0.08000000,  0.00000000,  0.78320000,  0.72610000,
6810.31664371, -0.13000000,  0.00000000,  0.78320000,  0.72970000,
6810.41675091, -0.11000000,  0.00000000,  0.78320000,  0.72800000,
6810.51719046, -0.10000000,  0.00000000,  0.78320000,  0.72760000,
6810.61664581, -0.09000000,  0.00000000,  0.78320000,  0.72720000,
6810.71704054, -0.11000000,  0.00000000,  0.78320000,  0.72860000,
6810.81664062, -0.12000000,  0.00000000,  0.78320000,  0.72890000,
6810.91664100, -0.12000000,  0.00000000,  0.78320000,  0.72920000,
6811.01674414, -0.12000000,  0.00000000,  0.78320000,  0.72940000,
6811.11663032, -0.15000000,  0.00000000,  0.78320000,  0.73120000,
6811.21662307, -0.20000000,  0.00000000,  0.78320000,  0.73500000,
6811.31695056, -0.16000000,  0.00000000,  0.78320000,  0.73230000,
6811.41665363, -0.18000000,  0.00000000,  0.78320000,  0.73360000,
6811.51659012, -0.19000000,  0.00000000,  0.78320000,  0.73420000,
6811.61665869, -0.20000000,  0.00000000,  0.78320000,  0.73500000,
6811.71657419, -0.21000000,  0.00000000,  0.78320000,  0.73580000,
6811.81671834, -0.20000000,  0.00000000,  0.78320000,  0.73520000,
6811.91666174, -0.22000000,  0.00000000,  0.78320000,  0.73690000,
6812.01663542, -0.19000000,  0.00000000,  0.78320000,  0.73520000,
6812.11665773, -0.20000000,  0.00000000,  0.78320000,  0.73580000,
6812.21661639, -0.18000000,  0.00000000,  0.78320000,  0.73440000,
6812.31665039, -0.12000000,  0.00000000,  0.78320000,  0.73050000,
6812.41669250, -0.10000000,  0.00000000,  0.78320000,  0.72930000,
6812.51686740, -0.05000000,  0.00000000,  0.78320000,  0.72600000,
6812.61674166, -0.10000000,  0.00000000,  0.78320000,  0.72950000,
6812.71656346, -0.01000000,  0.00000000,  0.78320000,  0.72340000,
6812.81662393,  0.01000000,  0.00000000,  0.78320000,  0.72210000,
6812.91703916, -0.05000000,  0.00000000,  0.78320000,  0.72620000,
6813.01674581, -0.01000000,  0.00000000,  0.78320000,  0.72300000,
6813.11655521,  0.03000000,  0.00000000,  0.78320000,  0.72050000,
6813.21666384,  0.05000000,  0.00000000,  0.78320000,  0.71910000,
6813.31724572,  0.03000000,  0.00000000,  0.78320000,  0.72080000,
6813.41691923,  0.05000000,  0.00000000,  0.78320000,  0.71900000,
6813.51696372,  0.07000000,  0.00000000,  0.78320000,  0.71790000,
6813.61693048,  0.14000000,  0.00000000,  0.78320000,  0.71290000,
6813.71664310,  0.17000000,  0.00000000,  0.78320000,  0.71120000,
6813.81673551,  0.03000000,  0.00000000,  0.78320000,  0.72020000,
6813.91665506,  0.09000000,  0.00000000,  0.78320000,  0.71630000,
6814.01748037,  0.13000000,  0.00000000,  0.78320000,  0.71380000,
6814.11704516,  0.11000000,  0.00000000,  0.78320000,  0.71480000,
6814.21671486,  0.13000000,  0.00000000,  0.78320000,  0.71370000,
6814.31749105,  0.11000000,  0.00000000,  0.78320000,  0.71500000,
6814.41669059,  0.10000000,  0.00000000,  0.78320000,  0.71560000,
6814.51689029,  0.11000000,  0.00000000,  0.78320000,  0.71480000,
6814.61700058,  0.09000000,  0.00000000,  0.78320000,  0.71570000,
6814.71663523,  0.10000000,  0.00000000,  0.78320000,  0.71510000,
6814.81660271,  0.09000000,  0.00000000,  0.78320000,  0.71570000,
6814.91664362,  0.08000000,  0.00000000,  0.78320000,  0.71610000,
6815.01673102,  0.07000000,  0.00000000,  0.78320000,  0.71690000,
6815.11670136,  0.05000000,  0.00000000,  0.78320000,  0.71820000,
6815.21671987,  0.05000000,  0.00000000,  0.78320000,  0.71810000,
6815.31721568,  0.04000000,  0.00000000,  0.78320000,  0.71910000,
6815.41662407, -0.05000000,  0.00000000,  0.78320000,  0.72480000,
6815.51676226, -0.07000000,  0.00000000,  0.78320000,  0.72620000,
6815.61670852, -0.13000000,  0.00000000,  0.78320000,  0.73040000,
6815.71724129, -0.02000000,  0.00000000,  0.78320000,  0.72330000,
6815.81657171,  0.09000000,  0.00000000,  0.78320000,  0.71600000,
6815.91765165,  0.06000000,  0.00000000,  0.78320000,  0.71780000,
6816.01664710,  0.01000000,  0.00000000,  0.78320000,  0.72120000,
6816.11658263,  0.10000000,  0.00000000,  0.78320000,  0.71520000,
6816.21658897,  0.17000000,  0.00000000,  0.78320000,  0.71020000,
